source,target,weight
HIVEP3,BTBD19,0.8390915229703058
HIVEP3,SLC44A5,0.8390387747174712
NFYC,MRPL20,0.8389970628539444
YBX1,PIK3R3,0.8389559144249582
ENO1,VAV3-AS1,0.8389325232356046
FOXJ3,C1orf122,0.8388780720311164
GFI1,AHDC1,0.8387783195535814
FOXJ3,AP4B1,0.8387444336667714
MTF1,LINC02811,0.8385168268882377
GFI1,MAGOH,0.8384955740484803
NFIA,PIK3R3,0.838455530799047
TAL1,RPL5,0.8382763593577285
MTF1,PER3,0.8381749575057688
HIVEP3,SRSF11,0.837622301102797
FOXJ3,GPN2,0.8374065417816127
MTF1,ARMH1,0.8371188254881246
JUN,C1orf216,0.8370762937726073
YBX1,LDLRAP1,0.8368634395685902
ZNF684,PABPC4-AS1,0.8367781957971933
HES4,DPYD-AS2,0.8363416886339669
FUBP1,IPO13,0.8363283915306653
NFYC,TTC39A-AS1,0.836053379386259
ZNF683,SESN2,0.835369271338534
ZNF691,INTS11,0.8351983138524961
FUBP1,CENPS,0.8347832148132261
ID3,ARHGEF10L,0.8346152503737341
NFIA,MKNK1,0.834607024279242
ZNF683,IPP,0.8343235413712156
NFIA,TNFRSF8,0.8342607795383308
POU3F1,LRRC8B,0.8342316654032885
NFYC,TMED5,0.834185322721312
HES2,LINC02811,0.8341364572074237
ENO1,ANGPTL7,0.8340471580350407
YBX1,LINC01709,0.8336545174481127
NFYC,NBPF3,0.8336523892111427
FUBP1,ALDH4A1,0.8334999559061926
GMEB1,CDC42,0.8334586988113327
JUN,RBM15,0.8333302966596408
NFYC,PAFAH2,0.8330685188570031
HES2,PABPC4,0.832627998811412
ENO1,LINC01128,0.8326200408135926
TP73,ZBTB17,0.8325249971441238
NFYC,AURKAIP1,0.8324366145934837
MTF1,GSTM4,0.8320997107666178
HES2,ZNHIT6,0.8320933165124903
POU3F1,EFCAB7,0.8319489488567652
GFI1,MTHFR,0.8318399029442867
HIVEP3,LRRC41,0.8317629879442638
E2F2,PEF1,0.8315378276752369
JUN,MIR3659HG,0.8313914828155884
NFYC,CC2D1B,0.8311875149650112
ZNF683,TMEM59,0.8310202973480929
FOXJ3,PADI4,0.8309182500454984
NFIA,MOV10,0.830559037724145
ZNF691,GCLM,0.8303893600768735
GMEB1,INKA2-AS1,0.8301459231316236
GMEB1,BMP8B,0.8297805555024005
HES4,PIK3CD-AS2,0.8297681507275732
ENO1,SESN2,0.8296089520267316
FOXJ3,POU3F1,0.8295022257239629
NFYC,BSND,0.8294892591798854
NFIA,CASZ1,0.8294034672423186
HES2,KDM1A,0.8287297317824291
MTF1,MACF1,0.8286999097972774
FOXJ3,DCDC2B,0.828698907001168
ID3,SF3A3,0.828486127492927
YBX1,BMP8A,0.8284629571227424
JUN,SLC6A17,0.8284298423607975
HIVEP3,GNAI3,0.8284177831714905
GMEB1,RIMS3,0.8279168253799403
FOXJ3,FHL3,0.8277227155295213
MTF1,CHD5,0.8275619450972882
FOXO6,FAM229A,0.8272109370010396
HES4,ZBTB8OS,0.8270631053986108
YBX1,DVL1,0.8269594095792645
NFYC,FAM167B,0.8266586120499844
JUN,SNHG3,0.8265348401902949
YBX1,ZFYVE9,0.8263408959470179
FUBP1,TESK2,0.826331400959822
JUN,MACF1,0.8261259938407524
HES4,ATP13A2,0.8260516589861766
FUBP1,GRHL3,0.8257645470821705
E2F2,FGR,0.8257608894425498
E2F2,RBM15-AS1,0.8248438829252172
FUBP1,MIB2,0.8248363718602469
JUN,UQCRH,0.8248017771133074
YBX1,FGR,0.8247504517121012
E2F2,ZBTB48,0.8246374178094592
HES4,TMEM50A,0.8240885068373371
HIVEP3,PPIE,0.8240354410553737
GMEB1,AMIGO1,0.8240063394645382
NFYC,PHC2,0.8240012786783044
E2F2,LRRC8B,0.8239264402499668
RUNX3,LINC02777,0.8238006351204032
HES4,ZSCAN20,0.8236188147207757
FUBP1,TM2D1,0.823600000991112
FOXJ3,AURKAIP1,0.8235281478052306
FUBP1,PTPRU,0.8232991272169188
GMEB1,LINC01677,0.8232498183973345
FUBP1,LINC01389,0.8231160224762357
HES4,PEX10,0.8226819500681662
GMEB1,USP24,0.8223642999356
HIVEP3,NOC2L,0.8219320870466502
MTF1,C1QB,0.8218071611512738
ZNF684,HDAC1,0.8216115082615333
NFYC,FNBP1L,0.8214012051238394
HIVEP3,ASAP3,0.8213247722128365
NFIA,ERMAP,0.8212538382763444
NFIA,TMED5,0.821210453828958
FOXJ3,UBE2J2,0.8211581272477763
RUNX3,MAP7D1,0.8210384907510523
MTF1,KHDRBS1,0.8210170373600248
HIVEP3,LINC02607,0.8208423919417872
FOXJ3,CTRC,0.8207499521124865
JUN,BTBD8,0.8206348179783052
MTF1,SRSF11,0.8205354152949507
RUNX3,DPYD,0.8202969688436482
NFIA,NBPF1,0.8195501574313501
RUNX3,ADORA3,0.8195409803178486
YBX1,PPIE,0.819256489525205
GMEB1,ICMT,0.8189307728892812
HES4,ENO1-AS1,0.8185772547279893
HES4,AP4B1,0.8182259428210341
NFYC,SPATA6,0.8177890422161377
TP73,PHF13,0.81757111783726
ENO1,BTBD8,0.8175047388790624
MTF1,SSBP3-AS1,0.8174191209932257
GMEB1,MTOR,0.8171293628804881
FOXJ3,PTCH2,0.8166193264444308
RUNX3,SPEN,0.8166136527452998
FOXJ3,YBX1,0.816316543407117
TAL1,KYAT3,0.8155352239297902
TP73,RPF1,0.8152794383877955
NFIA,HFM1,0.8152299207536289
HIVEP3,KIAA2013,0.815222724122465
ID3,NEGR1,0.8151569214705152
ZNF684,CLCN6,0.8148937573099372
HES4,CDC42-AS1,0.8144177892134853
RUNX3,CDCP2,0.8140853030455723
NFIA,MFN2,0.8139799317857842
TFAP2E,AP4B1-AS1,0.8139579277505495
GFI1,RAP1GAP,0.8138795291418026
MTF1,DNAJB4,0.8137165553802596
GMEB1,SCP2,0.81336690154126
ID3,MUL1,0.8133172173417013
HIVEP3,TNFRSF9,0.8132912959006285
FOXJ3,DNAJC11,0.8131529052231279
FOXJ3,GPR153,0.813141833202146
E2F2,LMO4,0.8130854777330218
FOXJ3,HYI,0.8130627744936954
HES4,SRRM1,0.8127878773435957
ENO1,COL24A1,0.8127741705013504
GFI1,USP24,0.8126674998352438
YBX1,FAAH,0.8123990952744745
ID3,EXO5,0.8123350683441742
NFYC,GPR3,0.8121769177638264
ID3,AGO4,0.811986259960844
MTF1,PIK3R3,0.8118226120864581
ZNF684,KCNA2,0.8111749778028424
HES4,ZNF436-AS1,0.8111565463432289
E2F2,TMEM234,0.8109862618082708
NFYC,LEPR,0.8109638857907577
E2F2,EFHD2,0.8106546680476243
TP73,LAMTOR5-AS1,0.8106374380169521
FUBP1,ENO1,0.8101648452218116
GMEB1,SCMH1,0.8094524256089511
YBX1,MOB3C,0.8088925008228611
GMEB1,TARDBP,0.8087942624230249
FOXJ3,DENND2C,0.8084084894121397
MTF1,TTC4,0.80788283216609
TFAP2E,UBE4B,0.8078120522005661
MTF1,ERICH3,0.8078073980652457
ZNF683,MED8,0.8076173686358852
GMEB1,CDC42-AS1,0.8075750576105853
JUN,MED8,0.8074844810280989
ZNF691,EPHA10,0.8074396561696842
HIVEP3,CTBS,0.807126698258267
HES4,RPS6KA1,0.8069976957943368
HIVEP3,LYPLA2,0.8066520152258115
PAX7,LRIG2,0.8065494619438633
E2F2,ZFP69,0.8064090611238233
NFIA,RAP1A,0.8063873515444056
YBX1,KDM4A-AS1,0.8063167998155343
GFI1,EFHD2,0.8062392421254219
FOXJ3,CDK11B,0.8062278880688412
FUBP1,HDAC1,0.8061383430099994
FUBP1,SELENON,0.8060803326106669
NFIA,FUCA1,0.8060084170647734
RUNX3,PTPRU,0.8052711978308952
ZNF684,AMIGO1,0.8052704828752151
GMEB1,LRRC8C-DT,0.8049508452196671
TFAP2E,DENND2D,0.8048974233615049
RUNX3,PEX14,0.8046275835754296
NFIA,ROR1,0.8044783272867161
MTF1,EPHB2,0.8044265449746485
RUNX3,MMACHC,0.8042669248426613
ID3,HDAC1,0.8040514712472744
NFIA,ARMH1,0.8040179454924411
FUBP1,ACAP3,0.8039610313186812
NFIA,ZSCAN20,0.8038922914622975
ENO1,PIK3CD-AS2,0.803847405588464
GMEB1,NIPAL3,0.8038385834530328
JUN,ATP5PB,0.8038057720605394
RUNX3,UQCRHL,0.8027625285185414
HES2,SYDE2,0.8027061755820077
GMEB1,ZC3H12A,0.8024333689584957
ZNF691,LINC01765,0.802305702213786
FOXJ3,PEX14,0.802027058373199
FOXJ3,ROR1,0.8016401084673231
FOXJ3,PADI2,0.8016264125498959
NFYC,FBXO42,0.8016122537680862
YBX1,FAM41C,0.8016055310076625
E2F2,INTS11,0.8014916774417418
JUN,FNDC7,0.8014318466268965
FOXJ3,CELA2B,0.8013907168527652
ZNF684,ZMYM1,0.8012393418120696
NFIA,DNTTIP2,0.8012160745848296
YBX1,PAX7,0.8011958645389297
YBX1,SZT2,0.8010723358137544
HIVEP3,TUT4,0.8009225650749026
POU3F1,MACO1,0.8009107709199581
MTF1,COL16A1,0.8008668930048585
NFYC,MFSD2A,0.8007867837614977
GMEB1,TSSK3,0.8003260809190134
RUNX3,GRHL3,0.800266643622259
E2F2,CD58,0.7996690580446852
GMEB1,PTCH2,0.7995996654173557
GMEB1,UBR4,0.7994382991430108
MTF1,DDOST,0.7994208169847206
GMEB1,LMO4,0.7993753618173586
ENO1,LINC01685,0.7993731548404795
ENO1,LINC01562,0.7990512822820267
NFYC,NMNAT1,0.7990280331042016
MTF1,ERMAP,0.798898528775813
RUNX3,AGTRAP,0.7982899834378424
HES2,ZYG11B,0.7981803701868789
HIVEP3,SMIM1,0.7978425433567008
HES4,BSDC1,0.7978051837648249
HES4,FHL3,0.797686269533791
GMEB1,STK40,0.7968398753994521
FOXJ3,DMAP1,0.7968101822052659
NFIA,ID3,0.7965094085855934
RUNX3,TARDBP,0.7959576260997878
NFYC,TXLNA,0.7958597897106713
GMEB1,RAVER2,0.7958169493558725
E2F2,LAMTOR5,0.7957720152841045
GMEB1,EFCAB14-AS1,0.7951034627686671
FOXJ3,RPL11,0.795097714327592
JUN,POU3F1,0.7945761715693784
ENO1,MTOR-AS1,0.7943421441960821
HIVEP3,CSDE1,0.7943154795915234
ZNF683,SLC30A7,0.7941343135599698
RUNX3,RCC2,0.7938118135247326
MTF1,S100PBP,0.7935710920076444
HIVEP3,LINC01781,0.7934791046861559
ZNF691,TNFRSF9,0.7933898413699757
RUNX3,NDUFS5,0.7932017712773375
MTF1,PARK7,0.7931827444995104
ID3,DENND2D,0.7931258211365416
FOXJ3,AGO3,0.7930212062713774
NFYC,SIKE1,0.7929640766377022
NFIA,CROCC,0.7929474660277724
RUNX3,RPF1,0.7929297009798658
FOXJ3,SFPQ,0.7928350179824414
NFIA,RBP7,0.792627776477828
TP73,ZMYM6,0.792493584000787
ID3,ZNF684,0.7921157316201598
E2F2,MTOR,0.7919704399789411
YBX1,MTOR-AS1,0.7919676491222735
FOXJ3,UBXN11,0.791667577796835
HES4,MATN1-AS1,0.7916306660771846
NFYC,LINC01358,0.7915380810997821
NFYC,NEGR1,0.7915007538627018
YBX1,KCNA3,0.7913859904396754
FUBP1,RPS8,0.791180085396651
GMEB1,HMGCL,0.7911528781316304
FOXJ3,SERBP1,0.7911440260153924
YBX1,ZYG11B,0.7911413356479253
ZNF684,ZBTB48,0.7910703439072896
RUNX3,WNT4,0.7910327453753679
GMEB1,PPIH,0.7909849857384786
RUNX3,MTFR1L,0.7908156812226073
RUNX3,LRRC40,0.790550500959432
NFYC,TP73,0.7904622869705
E2F2,PTBP2,0.7900710825318554
YBX1,SHISAL2A,0.7900468016593089
FOXJ3,CD2,0.7896855316190279
FOXJ3,MRPL37,0.789618547276905
ZNF691,PER3,0.7893029261215774
ZNF683,ZNF593,0.7891961464836927
YBX1,SSBP3-AS1,0.7891721918412784
TFAP2E,TMEM59,0.7888897230217953
NFYC,GPATCH3,0.7887863416165236
RUNX3,AK2,0.7887841527679261
NFYC,LINC01362,0.788723921829934
JUN,ACADM,0.7887144714884178
NFYC,PINK1,0.788644833192251
HIVEP3,PADI6,0.7884278330657317
ZNF684,TCEA3,0.7883385088392023
HIVEP3,USP48,0.7880029830487032
HIVEP3,ZMPSTE24,0.7879516725718155
GMEB1,YBX1,0.7878069362613238
JUN,TMEM69,0.7874702143166682
NFIA,ZFYVE9,0.7873277348324532
RUNX3,LINC01409,0.7872189202777785
HES4,JAK1,0.7871288964795186
FOXJ3,LINC01160,0.7870306792639244
HES4,TMEM59,0.7869361607776392
HIVEP3,SHISAL2A,0.7868476390883608
JUN,MIR34AHG,0.7867739372830947
E2F2,LEPR,0.7867536521814168
HES4,ZNF593,0.7865940503140746
NFYC,RNF220,0.7864235475152843
FUBP1,TSSK3,0.7864008510037067
ENO1,HYI-AS1,0.7862402547355947
YBX1,MAP3K6,0.7862336723829113
NFIA,AP4B1-AS1,0.7861562663724586
HIVEP3,FAM167B,0.7861551112351023
NFYC,LMO4,0.7861197418425869
HIVEP3,SLC9A1,0.7858321948750379
HIVEP3,CLSTN1,0.7857714062952282
NFIA,AKR7A2,0.7856950555463549
ZNF691,TCEANC2,0.785541190723881
POU3F1,SRSF4,0.7850233021690257
TFAP2E,PADI4,0.7850115968996532
HES4,PRKCZ,0.78472776883473
HES4,LAMTOR5-AS1,0.7842836392424921
RUNX3,SZT2,0.7839784913054166
JUN,HYI-AS1,0.7839570639342532
GMEB1,TMEM240,0.783737120273436
RUNX3,EIF2B3,0.7837173215331659
ID3,PIK3CD,0.783454378604952
ENO1,GNAT2,0.7833557704725321
FUBP1,YRDC,0.7833272693398017
E2F2,RSRP1,0.7831474109891938
NFYC,AK5,0.7830152699878551
RUNX3,PITHD1,0.7827232361989412
E2F2,PHACTR4,0.7823301050700763
HES4,NRAS,0.7820724670288863
ENO1,TTC34,0.7819750239566979
FUBP1,EFCAB7,0.7819622248807061
NFYC,C1orf146,0.7817970214625525
ID3,UQCRHL,0.7817815758346552
GFI1,ADGRL2,0.7816022933264185
HIVEP3,GBP5,0.7815332693431167
HES4,UTP11,0.7814976520814201
GMEB1,TMEM222,0.7814528322841652
RUNX3,CSF1,0.7814366866981004
NFIA,ERI3,0.7813466461135617
YBX1,TMEM269,0.7811936578147304
FOXJ3,NIPAL3,0.7811203613422276
GFI1,ZSWIM5,0.7810623817085375
HIVEP3,VANGL1,0.7810032007047247
FUBP1,TRNAU1AP,0.7803203242376473
NFIA,CASP9,0.7802969433384719
NFYC,MIER1,0.7802181688765061
HIVEP3,CNR2,0.7801229964539937
TAL1,SNIP1,0.7800184356662134
RUNX3,PHTF1,0.7800104783648272
HIVEP3,PTCH2,0.7799559694128542
MTF1,TNNI3K,0.7799265696061732
RUNX3,LINC02785,0.7795218904815039
ZNF683,ATPAF1,0.7794593878918986
HIVEP3,TRIM45,0.7789260367131018
TFAP2E,AK2,0.7787943356190028
TFAP2E,ST6GALNAC5,0.7786220194319611
NFIA,MATN1-AS1,0.7784536966372888
HES4,ZBTB17,0.778367271343055
HES4,ECHDC2,0.7780662299843281
GMEB1,SKI,0.7779165195453941
YBX1,SPATA6,0.7778696038090273
MTF1,EFCAB7,0.7777389301833697
RUNX3,CTPS1,0.7774104893151648
TFAP2E,MMEL1,0.777255694107223
FOXJ3,CFAP57,0.7771342178015084
GMEB1,SASS6,0.7769800004271421
HES4,RAP1A,0.7769701968367052
PAX7,CSMD2,0.7767504760190515
ENO1,UBR4,0.776718553309361
MTF1,SCP2,0.7764641959324079
GLIS1,RPF1,0.776413475234647
ID3,DPYD,0.7763889087306676
TFAP2E,H6PD,0.7762744913914759
HES4,ASAP3,0.7762567497122707
ENO1,SH3GLB1,0.7762510783165641
NFYC,PRPF38A,0.7761127117341455
ZNF691,PHACTR4,0.7759424128597371
HES4,GPBP1L1,0.7757578411446386
TP73,MYSM1,0.7756342951293775
GMEB1,GNAI3,0.7754957796765012
HIVEP3,NUDC,0.775426286555613
NFIA,DNAJC16,0.7753447857219332
NFYC,SNRNP40,0.7746533870591372
FUBP1,SLC16A4,0.7746426321506292
GMEB1,ATP1A1,0.7742945841179077
YBX1,ATP1A1,0.7742869118353406
ZNF691,MED18,0.7741962673715475
MTF1,MYCL,0.7740296028020703
FOXJ3,EPHA2,0.7740114235357975
FOXJ3,LINC02811,0.7740032825162964
HIVEP3,BCAS2,0.7739802805105532
FUBP1,SCMH1,0.7736159964509295
GMEB1,PPT1,0.773610291005207
GMEB1,SH3GLB1,0.7735728371371919
ENO1,LINC02609,0.7735552965162626
RUNX3,SELENON,0.7735326560448087
TP73,TRNAU1AP,0.7735040266983815
FOXJ3,BCL10,0.7734624016514049
YBX1,CYP2J2,0.7732385416474308
HIVEP3,HECTD3,0.7731248122493014
NFIA,ZNHIT6,0.7730211323035545
HES2,EFCAB14,0.7729999666226971
TFAP2E,KYAT3,0.7729131801157139
GMEB1,ZNF593,0.7728154805621016
FOXJ3,ALPL,0.772810495489676
ENO1,LINC02780,0.7728025865934013
ID3,MATN1,0.7725188110337486
FOXJ3,DDX20,0.7724254428053203
RUNX3,SSX2IP,0.772308929035636
FUBP1,LINC02785,0.7720762566806197
MTF1,RHBDL2,0.7718900138581035
HES4,LRRC7,0.771835399824841
FUBP1,ZNHIT6,0.7718166861767397
HES4,EPS15,0.7717381498239795
E2F2,VANGL1,0.77120564635918
FOXJ3,COL9A2,0.7711949009651535
MTF1,DISP3,0.7711313049721049
HIVEP3,HCRTR1,0.7709443783767358
ZNF691,LINC02606,0.7708436129078224
RUNX3,GBP4,0.7707879747439836
E2F2,CD52,0.7707628110394991
NFYC,DNAJC6,0.77074024491195
GMEB1,KTI12,0.7706761660112613
GMEB1,DDI2,0.7703089898973257
YBX1,OSBPL9,0.7701692869476829
NFIA,TTC39A-AS1,0.7699765360509672
ENO1,NMNAT1,0.7699093567533977
FOXJ3,LIN28A,0.7698456101571466
ZNF683,ATAD3B,0.76980105976582
TAL1,ERI3,0.7696126708532035
GMEB1,PIGV,0.7695119193171007
ZNF691,HMGN2,0.7693918512252427
YBX1,ROR1-AS1,0.7690439007211876
GMEB1,DNAJC8,0.7689948201720211
NFYC,ESPN,0.7688207055625769
YBX1,CDCP2,0.768474033949043
ID3,YIPF1,0.7680521717210174
JUN,RER1,0.7680487050913382
YBX1,MEGF6,0.7678791811903153
NFIA,ZNF362,0.7678502145578955
ZNF691,PGM1,0.7676151577054564
HES4,CEP104,0.7675178616810997
NFIA,ZMPSTE24,0.7673420876784953
RUNX3,MRPL37,0.7672433963028259
FOXJ3,PRKAA2,0.7669886932688343
POU3F1,ARMH1,0.7669070385645391
NFYC,OSCP1,0.766770940307613
GMEB1,GBP1,0.7664385141436348
PAX7,H6PD,0.7661962575942546
RUNX3,FNDC10,0.7659248026886938
NFIA,DIO1,0.7657840806337922
NFIA,GLIS1,0.765445960454356
JUN,MCOLN2,0.7654317307690067
JUN,DPYD-AS2,0.7653504858847545
HIVEP3,DNTTIP2,0.7652593865982693
E2F2,CEP85,0.765061590047003
FUBP1,ADORA3,0.7645163329100363
ENO1,PIK3CD-AS1,0.7644561373129009
NFYC,LRIF1,0.7643885223640169
YBX1,SAMD13,0.7643234084623705
HES4,GPX7,0.7641685837529931
GFI1,LCK,0.7639417155297304
NFIA,TRIM33,0.7639323559730145
HES4,PKN2,0.7636694418273086
HIVEP3,GPN2,0.7632702945212823
MTF1,TM2D1,0.7631664971033983
NFIA,LINC01307,0.7631580526367312
HIVEP3,DOCK7,0.7630926619255903
NFIA,USP24,0.7628886021130246
NFYC,ADGRL4,0.7627064409555041
HIVEP3,TPRG1L,0.7627034799509288
TAL1,NOC2L,0.7626085467954182
HES4,TMEM234,0.7625584641533737
HES4,TM2D1,0.7624821142193587
GMEB1,LINC01342,0.7623126647044479
ID3,IFI44L,0.7621365814515596
RUNX3,LINC01762,0.7621250397640169
ZNF684,IL23R,0.7619405202040509
ID3,MAST2,0.7619139140555535
HES4,CZIB,0.7616931991600769
HES4,HMGCL,0.7616827699732498
JUN,KIF17,0.7616808463121744
NFYC,COA7,0.7616071930076143
HIVEP3,SLC1A7,0.7616002498982122
PAX7,KIAA0319L,0.7615399722117902
ID3,ABCD3,0.7613509448248255
GFI1,SLC16A4,0.7612599847599792
GMEB1,PEX10,0.7605325335786869
FUBP1,SH3BGRL3,0.7604602036065602
HES4,LINC01762,0.7603341922753033
RUNX3,ZMYM1,0.7600856946348509
ZNF683,AP4B1,0.7600027795719877
FUBP1,ZMYND12,0.7598566425299235
E2F2,MOB3C,0.759713788003866
RUNX3,SLC25A24,0.759704095984081
RUNX3,GBP3,0.7593504691559559
NFYC,CDKN2C,0.7589285740653451
HIVEP3,TMEM201,0.7588146816667724
NFYC,ZMYM4-AS1,0.7588003938338758
TFAP2E,PHF13,0.75864740892439
POU3F1,ATP13A2,0.758457627312741
YBX1,CAMTA1-DT,0.7584440502924354
NFIA,DHDDS,0.7583468164585971
ZNF691,OMA1,0.7582888083820117
HES4,LINC01768,0.7580191915350878
FUBP1,ASB17,0.7578368423733995
HES4,PKN2-AS1,0.7577440968148589
HIVEP3,SLC35A3,0.757569790783725
ENO1,TCEA3,0.7575277049559631
RUNX3,TMEM201,0.7575187330380668
FUBP1,UQCRH,0.7574471768363041
FUBP1,HIVEP3,0.7573748479425193
TAL1,HIPK1,0.7567021782385036
HIVEP3,WASF2,0.7566912466900768
ENO1,TRNP1,0.7566006467522274
GMEB1,DENND2D,0.7565015655687594
NFYC,LINC02795,0.7561718604184685
HIVEP3,FUCA1,0.7560902305635564
NFYC,TRAPPC3,0.7560806379356309
MTF1,PAQR7,0.7560117150140079
TAL1,ZBTB48,0.7559333479218807
E2F2,LYPLA2,0.7558754883681803
E2F2,SHISAL2A,0.7551454151340223
RUNX3,LDLRAP1,0.7549377809904346
GMEB1,S100PBP,0.7547493318609576
HIVEP3,KCNA2,0.754467655480524
NFYC,AGO4,0.754422321350649
RUNX3,PHC2,0.7542961675092549
FOXJ3,ZBTB48,0.7539792553725989
ENO1,SNIP1,0.7539303299046658
ZNF683,CCDC30,0.753924890700517
RUNX3,BSND,0.7534550324138091
GMEB1,TYW3,0.7530997090860281
TAL1,USP24,0.7530220258733517
MTF1,ACOT7,0.7530042826799246
HIVEP3,GPR61,0.7528776539236073
GFI1,TMEM35B,0.75275518191986
MTF1,LINC01739,0.7527039422900657
HES4,ZMYM4,0.7526875352694616
NFIA,TRIM62,0.7524129321742443
NFYC,CFAP74,0.7524073758429437
ZNF683,AKNAD1,0.7523569299966445
TFAP2E,GPR61,0.752282552032134
HIVEP3,PEF1,0.7521639590641407
GMEB1,FHL3,0.7521378108191924
HIVEP3,RSPO1,0.7521003685431336
NFYC,PABPC4,0.7520293671223003
GMEB1,RSPO1,0.7518480342692057
E2F2,UBE4B,0.7518165977138317
HIVEP3,PEX14,0.7516728978282814
HIVEP3,DRAM2,0.7510919092675954
HIVEP3,UBIAD1,0.750993967091654
E2F2,KHDRBS1,0.750983396078065
NFYC,LINC02801,0.750941900690632
RUNX3,SRARP,0.7506941113686207
JUN,GPR153,0.7504962877612048
FUBP1,EXOSC10,0.750463683548329
MTF1,L1TD1,0.7503477877546845
NFIA,STXBP3,0.7500461074324876
NFYC,PTGFR,0.7500018871490697
GMEB1,DPYD-AS1,0.7491680315537069
NFYC,PARK7,0.7491233723688573
POU3F1,TYW3,0.7490452935596067
NFIA,PPIE,0.7487096477376942
FUBP1,SLFNL1-AS1,0.7486453694525622
GMEB1,NEXN,0.747887735134335
POU3F1,COL9A2,0.7478427794163176
NFYC,EFCAB14,0.7475682784658758
ZNF683,C1orf50,0.7473087357846462
NFYC,TAF13,0.7472347285155337
NFYC,MYOM3,0.7471593171339396
HIVEP3,DPYD-AS1,0.7470921164750833
HIVEP3,EIF4G3,0.7470647743332525
RUNX3,RNPC3,0.7469780601582521
NFYC,CYP2J2,0.746902423567716
FUBP1,DOCK7,0.7468276510602772
HES4,FRRS1,0.7467933708855836
HIVEP3,PPT1,0.7461572362643991
HES2,PLK3,0.7460980067647898
HES4,MASP2,0.7460818885683416
ID3,AGMAT,0.7457298407758599
YBX1,CCDC28B,0.7457248077180616
NFIA,TMEM269,0.7453366602436132
HIVEP3,HENMT1,0.7449893180392814
FUBP1,LINC01359,0.7446742655915215
HIVEP3,PUSL1,0.744643000945095
FOXJ3,LINC01739,0.7446419410494511
HIVEP3,MXRA8,0.7445250558160745
GFI1,PINK1,0.7440750061213233
ENO1,DHRS3,0.7438453487964722
PAX7,PIK3CD,0.7432461697519311
ID3,LINC01786,0.7429682751510588
NFYC,ODF2L,0.7427771588360675
MTF1,SRSF10,0.7424530117111817
RUNX3,AGMAT,0.7423996775605202
NFIA,TMEM35B,0.7419427401487342
E2F2,HES4,0.7418960943170326
GMEB1,PLPPR4,0.7418678240801257
HIVEP3,KANK4,0.7418392699525844
NFYC,PHACTR4,0.7417332700703264
JUN,RHOC,0.7416846907486655
HIVEP3,ZBTB48,0.7413379583890692
HES4,THAP3,0.7410820451356736
GMEB1,IFI44L,0.740984811549052
GMEB1,FNBP1L,0.7407146558651915
YBX1,DIPK1A,0.7405788169423502
FUBP1,POMGNT1,0.7404875321562807
ALX3,RBMXL1,0.7404153409496077
NFIA,KDF1,0.7401011909514432
ID3,HCRTR1,0.7399823999584354
ID3,ZNF683,0.7399206286926708
FOXJ3,KLHL21,0.7398152635701386
ID3,SORT1,0.7398075742323252
GMEB1,KDM4A-AS1,0.7398068611807539
HIVEP3,CSMD2-AS1,0.7396685091534949
ZNF684,PRKACB,0.739642708013131
NFYC,AGL,0.7396352989026591
GFI1,DHRS3,0.7394994466340089
HIVEP3,KAZN,0.7392311440217192
POU3F1,LYPLA2,0.7392095249802125
YBX1,ENO1-AS1,0.7390056781812777
RUNX3,MEGF6,0.7389940973878227
JUN,LINC01685,0.7388890781346555
TAL1,PINK1-AS,0.7388649914460099
E2F2,TTC39A,0.7387839934381666
HES4,SH3BGRL3,0.7385726896528289
HES4,CAMTA1,0.7384200169118769
RUNX3,FAM87B,0.7381437214705143
HIVEP3,RTCA-AS1,0.7378315168633229
RUNX3,CEPT1,0.7377770339630468
E2F2,IQCC,0.7376847011932882
NFYC,PTCH2,0.7376391558802526
MTF1,ENO1,0.737531385299989
POU3F1,UBR4,0.7375040927381084
ID3,LINC01355,0.7374786241443939
HIVEP3,SESN2,0.7372323903707905
FUBP1,MRPL20-AS1,0.7371804493912439
GFI1,HYI,0.7371583105567522
ZNF684,DFFA,0.7370076065874234
HES4,LSM10,0.736990528219567
ID3,DHRS3,0.7369425255378372
JUN,LYPLA2,0.7368454797772557
TFAP2E,PTPN22,0.7365528231738814
ZNF691,DNAJC8,0.7363776860350457
NFIA,LINC01409,0.7359250707253423
GMEB1,TRNAU1AP,0.7358688570858016
HIVEP3,AKR1A1,0.735695743450742
MTF1,VAV3-AS1,0.7356870905844375
NFYC,ELOVL1,0.7354884957780048
NFYC,ZNF683,0.7350119364869192
ENO1,UQCRHL,0.734882155564353
MTF1,AP4B1-AS1,0.7347255710449354
E2F2,AZIN2,0.7346428044599238
FOXJ3,SLC6A9,0.7343809786344802
GFI1,STRIP1,0.7343352920472059
HIVEP3,KIAA0319L,0.7343008384565409
HIVEP3,KHDRBS1,0.7342908339017068
RUNX3,MDS2,0.7340542133225001
GMEB1,TP73,0.7338867926613671
FUBP1,SVBP,0.7337325963674004
GFI1,NBPF1,0.7334298197755724
GMEB1,ZNF683,0.7333779381721636
NFIA,COL8A2,0.7333664737888286
YBX1,SCNN1D,0.7333508194148957
NFIA,ZNF644,0.7331157906760413
ZNF683,RBMXL1,0.7329449326129578
RUNX3,PRDM2,0.7328320656775401
POU3F1,GNB1,0.7323472440738831
YBX1,CA6,0.7320041311438742
