"","Androgen","EGFR","Estrogen","Hypoxia","JAK-STAT","MAPK","NFkB","PI3K","TGFb","TNFa","Trail","VEGF","WNT","p53"
"SAMeb29625f76a5",-0.829678884038371,-0.606297189093593,-0.498168105101966,1.97936562274175,-0.597073297617107,0.0725695743711511,-0.593833307624432,-0.736211763240017,-0.26387419353922,-0.397269378284477,-0.450657687513192,-0.086899576987003,-0.169395215112813,0.0664484260132347
"SAM563d6233dfa2",-2.81240651646688,0.447616671092216,-1.14769377415211,0.810697640793591,-1.33386074589352,1.6890146508438,-0.856588512280727,-2.03488837044052,0.289380497020094,0.726082457236049,-0.784987604951355,0.83771181120103,-1.76506851207654,0.410868705029184
"SAMa1871f491b02",-0.0200766720805668,-0.76651112007386,-2.09957387329842,1.56941104991908,0.617120547037169,-0.63196042213092,-0.552837008936421,0.327564053967927,-2.20465372012391,0.301097343264483,-0.778263755257072,-0.118912044550249,-0.270722907336553,0.946209660108143
"SAMd135d5867fe3",-0.18808006873365,0.306912003539629,2.33075530690605,-1.05262821056237,0.22511318848514,2.40405529930349,1.46289832279983,2.952730095528,0.473431431262177,-0.468382456009556,-0.483380695978363,1.93442087320761,-0.522875767980136,-2.62878996602083
"SAM065890737112",-0.816590224259738,-1.7934929144301,-0.68576723568413,-2.14870515446078,1.52556226191517,-0.306734141498787,-1.0541334693207,0.0952533310148802,-1.99041609077015,-0.2303392310965,-0.800851203184947,1.45179877048168,-1.15750809615532,-0.566871882032144
"SAMb470eb8f04be",-0.00858736423232644,-0.740776936627769,1.44612720421272,-0.873876444715919,0.213543852399993,0.541393256321054,-0.855886511091925,0.834614153026524,-0.53007744087451,0.118685665085176,-0.347533324463414,-0.164111344111708,0.65030811225524,-0.195391616559875
"SAM675a12a09c15",-0.0858536107981482,-0.0180686523588786,-0.112731723721652,-0.160148128538899,-1.41777809583651,-1.3364332039162,-0.713132431827477,-2.01007026401541,0.591021151092118,-0.168669647507282,0.482950412444075,-2.02421290884882,0.107466632042716,1.13550602104178
"SAM1e9c4d1d39ae",-0.781598563398041,-0.702038325323876,-0.649641981147218,-0.854193278186613,0.96611031350017,0.369821371420473,-0.452629850895009,-0.26952702771584,-0.71928024237422,1.24382155892259,-0.308421405081704,0.394802709100141,0.0507486697392014,-0.968396806948127
"SAM4b7ea015fd9e",-0.97877929912809,-2.11540890409912,-0.625205435589006,0.368239696089757,-0.617854557330324,0.305516421901237,-0.533423140097924,-1.05875905979987,-1.55091786806099,-1.71660268177396,-0.260346328342935,1.6655839934594,1.53202759200099,0.424638922346215
"SAM9306c5c92444",0.0855698174496355,-1.53972628761642,-1.26969937435608,-0.690592315269599,0.750434047386955,-0.194115746627502,-0.456401983128921,-0.0940011069975479,-1.43473995836839,0.394384251687832,-1.11886377417904,1.0162814698015,-0.978373504053586,-1.33483625475403
"SAMd86389d0d768",-0.213224302534854,-1.26002596673117,-1.82200842182066,0.524196887408128,-1.3633647151585,-2.05607495387669,-1.15419912228803,-1.10234185321196,-1.31367591979715,-0.904471009699456,-0.34595149187338,0.339512010239314,0.176302029752235,2.01587443042652
"SAM63b2189c36d7",-0.0121428083911108,-1.04396236645481,-0.961089706464638,-0.516511872901669,-1.01451491969762,-0.0283528686207469,-0.913058287498905,-0.670671421612944,-1.53043871225582,-1.10344181546942,-0.269037135249453,0.0959268831509836,-0.478983018094931,0.376463545898987
"SAM18be5b395318",0.251390627112522,-2.69311181068652,-0.760274867586446,-0.30240801430717,0.871110836677695,0.359721556925846,-0.151104624531832,1.04205938838942,-1.25981767577103,0.0704316181686331,-1.20179651620757,0.981428309785836,-0.348797539988531,-1.54006902168697
"SAM0d855cff64e6",-0.887627574848487,-0.904699091779388,0.826716750304559,-0.0842505474629318,0.093873444115635,1.80628330218617,-0.166990499385394,0.741034906972058,-1.43899772702486,0.544604679338024,-2.33613338330122,0.555294904206298,-0.137919765853771,-0.201668933386044
"SAM6cbc10abddb0",1.21570660149615,-0.696893429937949,1.34615310530648,-0.680126698509597,0.542223060496374,1.70803576635953,0.645894022825709,1.86960482065541,-0.475147958950646,-0.326554614320673,-0.360323595432829,1.54452846220646,0.642364365331851,-0.14963834177711
"SAMdee1011782cd",0.858310718485774,0.000855588342259296,0.0678843426379767,-0.742767531362912,0.935029069487566,-2.43721458067879,0.541229220049961,-1.03279947528436,1.00664544288995,-0.674912508894602,1.41847368437052,-1.1115214184636,-0.276174593463271,1.19050224908633
"SAM203dcf14f927",-0.0315558386176389,-1.29737352435187,-0.997896512089464,-1.28221718487483,1.35914655937995,-0.661513213372099,0.0766478384664721,-0.248824021729909,-0.604438763221578,0.264836817830577,0.384033779816387,0.921257408751152,0.572815091574755,-1.60221747904932
"SAMe41b1e773582",-0.896730722626352,1.09981524193545,-0.0266840888289796,-1.15906638672326,2.2548834024265,1.11414293498791,-0.577372886817287,0.965820194239732,-0.488811438201623,-0.129109374909009,-1.20187062201933,-0.104720288257929,-0.408416605611251,-0.49644386159
"SAM978a587b207e",0.0582600399007389,0.152784546685294,-0.162145503376461,-0.743418377788771,0.572395401106453,-0.206136863246132,-0.760084048026188,-0.917872047960747,0.768978061526075,0.624800967845736,0.18758943259675,-0.0136657540057617,-0.764525555741514,-1.06444896804542
"SAM5234688806a7",-1.62780901219725,-0.564353777596434,-0.525923642477366,0.0616566595560313,-0.820652882188877,0.679084920657407,-1.40717529785973,-0.77038526084584,-1.18595106987004,-0.667819124449714,-1.70107326185932,1.23671635831115,-0.47151402277493,1.14522955373386
"SAM2c9586161ce6",-0.844450294040883,-2.07345138322497,-1.36922758118996,0.679348417429861,-1.54460133903853,0.617934137455403,-1.25259420352861,1.04041785032993,-1.60044582973414,-0.753832392892215,-1.41379921826794,1.3275724834683,0.224758348381792,0.197310988179296
"SAM76a431ba6ce1",1.72759010950607,0.74074171980671,-0.109951643530688,1.59938534603844,0.242557619225351,-0.740924805852433,0.559061197566668,-0.262269638552245,0.609998369181274,1.51481726023628,1.00568315762713,-1.03669088000329,-0.852848180149162,1.19456005882679
"SAMd3bd67996035",0.565704256404169,-1.16781339387442,0.205399019802988,-1.50657156869824,0.0216767846770904,0.200176111424135,1.53401704884516,0.60236926785329,-0.181854763110601,-0.881677886797636,0.958169169651329,0.347206789308288,0.744271412443519,-0.970762814567638
"SAMd3601288319e",0.813607204523016,-1.43922982455269,-0.315041973968047,-0.560693242676487,0.362877055986246,-0.315126934176427,1.11177581197941,-0.361521469453508,-0.125262377129875,-1.21040278734799,0.686295862597853,-0.282033195368834,-0.585012998799127,-1.67549908824505
"SAMba1a34b5a060",0.543461452043361,0.429746450417166,0.655166052280132,0.447598270528388,0.0709996039562371,0.347986361399084,-0.384801168029502,-0.036006058083742,0.415567949265742,1.56836160791875,-0.596348925921966,-0.20071493517473,0.300822388511848,-0.764912962231497
"SAM18a4dabbc557",-0.51596316759949,-1.27327425746169,-0.476437273979021,-0.322273011709719,0.387441851629945,-0.122524128952484,1.09688314422425,-0.660741523107961,-1.1794058930017,-1.79068824297244,-0.454418737888309,2.52755761515166,-1.84187172660063,-1.55344610653658
"SAMfed609955db9",0.602531722089123,-0.00522688675636829,0.221472850462685,0.571962022101167,-1.03667738134181,1.14562828040572,-1.03479830852638,2.23580586554408,0.217811082500237,1.16170972551619,-0.714831567697275,0.749278436512739,0.628253956024155,0.33320959501785
"SAMf2aae1443f67",-0.979725555180949,0.130011152434314,-0.700428154098168,0.899321135481152,-0.687982009146197,0.588517987968231,-0.34184100981945,-0.618790300116263,-0.783737709156642,0.509775746080233,-1.7010818165754,1.36372997550678,0.730844589412322,0.898254036600043
"SAM2bba8cb35e48",0.695845070858716,-0.0270496941205615,-0.169689786816847,-0.0115330111351237,-1.07852835202464,-0.602525889776296,0.601219759879428,0.544241218502363,1.24156211078008,-1.17916140227692,0.461381064504742,-1.12084877604806,1.86085497148773,0.548084198994735
"SAM5c139c5c1c4f",0.115225597263266,-0.649005535617355,0.747885680315575,-1.06837356397369,-0.0388900426557559,0.793565710685179,-0.974801873970537,1.41054531221447,-0.851825498970482,1.08531157286953,-0.413629246436365,-0.0522183682961446,0.1748075193133,0.324811621318604
"SAM6780ed436b55",-0.860594545992508,-0.0987749317647323,1.3346675006084,0.637149810837905,0.865355265702589,0.496738002252385,0.469913583223216,0.529153535816688,0.39271594443332,-0.397541194780359,-1.06107214962913,-1.0973228497858,-1.88681566654781,-1.85006459513819
"SAM85f0a3ac1c45",-0.0916564548666127,0.0457368931501231,-1.11712406183118,1.20505436309552,-1.99287493496006,0.555005325556929,-0.68157546679871,-0.837018328122977,-0.559447194882126,-0.530414316143532,-0.95285745064882,0.819051771015142,1.03688445253312,0.545793017408294
"SAM9d2494119c05",0.946359936171166,-0.529815616152666,0.729652909964899,0.313987562046087,-1.48401046068958,-0.0331570571850044,-1.38930557759292,-0.480396288407827,-0.978750951495433,0.1776561215889,-0.568173770545254,-0.774463833001461,-0.812676094891831,-0.272546908426743
"SAM5d989c86255e",0.859361548740029,-0.948131154218383,0.869243665612528,-1.01027018302322,-0.196126194369808,0.33985167042473,-0.431690997483825,0.735160438559872,0.436712621709415,0.126297686861209,-0.315401623353225,0.774364006031077,1.60199751311206,-0.361661092266598
"SAM49d48750e294",-0.279947679564364,0.417391554416171,-0.0685783133611536,2.18280912420242,-1.46114114808192,-1.11628483739852,0.33827052503038,0.519681512742004,1.65756693111718,0.260777685246764,0.345434385960214,-0.778155352800951,0.283074723423162,1.32153597956449
"SAM7aa01fc49a80",2.19149939475796,1.44299060581975,1.04692772337276,0.54055252333042,-0.679797561626376,0.627661064454017,2.2411135518153,0.841268421280406,0.409240305099017,-0.343516134763264,1.605031034614,-0.376242733852228,0.701461699607064,1.26225034964044
"SAMa321770ac31c",1.00431268369633,-0.10564517738145,-0.422529932624579,0.172622569397285,0.301228961006555,-0.398039112906814,-0.847743091851496,1.35306552723799,-0.779889501224215,0.71381258535019,-0.387978999062083,0.928521727010039,-1.22937751896004,-1.35432649511398
"SAM3894ac3956a5",0.251688575725664,-0.144992656821789,-1.0001557783304,-0.0728341122094099,-0.614829470990802,-0.718707475830621,-0.30019561341694,-0.0529486411629044,0.176337255564774,-0.0141510724889661,0.331202431576792,-0.680057507273409,1.08233819024433,0.799271451740814
"SAM1c0ecfb3eb63",-0.394175043567384,1.72488162897688,1.12927483385366,-0.127333875001327,1.77160759575323,-0.185271401252075,1.05437047739971,1.73035363556688,1.12815386025654,1.21366257015625,1.27539985302915,-0.700258447668965,0.0659281902833387,-0.114091759447849
"SAMbcb07ba81cee",0.626161499938932,-1.5161818263194,0.0317166076447402,-1.78148671509091,1.14496203416854,1.56808182826593,0.139361787735731,1.54301490736804,-0.170181430739996,0.707350782659324,-0.60793508367207,-0.00869687621255406,0.61710943673941,-0.703466717506642
"SAM9aa6a095a9d6",0.438369350894973,-0.313773078764095,-0.105341216560584,-0.164047344787239,-0.0433681523011618,-0.621980189941547,-0.398554440891524,0.218190134593124,0.19549524690351,0.661508171491845,0.819425611954354,-0.844050862575151,-0.1706589772362,0.689889494491101
"SAM957378bd907f",0.425820898603387,-0.791729128357715,0.155510975386373,-1.32318133897551,0.102975384952368,-0.044075846202673,2.30820248636799,-0.692767116965773,-1.39353241582726,-0.528487802428773,2.2304024306578,0.213256359198124,1.2284553249632,-0.0503195636314621
"SAMf82bbdc267c8",-0.526933206161943,-0.375392485910338,0.315645009639233,0.478858762379415,-2.27759652491563,0.380604183619111,-0.96339209336137,-0.864064104367679,-0.491171521259116,-2.01258710069105,-1.86506103691858,-0.437202224732978,0.954479033311226,-0.0578665341039877
"SAM2624229effe8",0.32765354976736,0.762623419963208,0.447358412011778,0.140785100157939,-0.798368265122159,-1.82244794285796,0.788346192494262,-0.505445881731913,1.50575832529641,-0.91990515412624,1.44998773463871,-2.40246210053946,0.513555853561345,1.61871567830614
"SAMd2492b2a31bb",-0.402808783443923,1.29162281350106,1.84369255463944,1.98925479674564,0.646827075493892,0.0788932591465708,0.802034049166572,1.93258993328539,2.32006869376369,1.55025836068953,-0.0728967855424782,0.833538100349513,1.02873209827218,-0.417273063423579
"SAM670649e105b5",-0.145258109116035,0.531869232232873,0.207282928990508,1.45413928773109,-0.472267338085512,0.356078491209866,-0.161615206811592,1.19125819004585,1.17087662854385,0.943927269050921,0.223084092020997,0.355256425425885,0.938781341863595,0.253616390257077
"SAM5fe7a81a39dd",0.745516027926994,-1.06145024021755,-0.0111183815387196,-0.365411462287345,0.19977650896347,0.465521228051546,0.784153020742681,0.566616408363878,-0.428425088064555,-0.732248215145685,0.54452280367303,-0.538072734244555,-0.178607399157658,-0.634368531777624
"SAM29da928587ad",-0.649718522621028,1.49344597882342,0.306719745317666,1.76375845649324,-0.774902824535977,0.683652816358685,0.598233062864337,-0.780857936594116,0.423836502847148,0.196315434668619,0.558029919117407,-0.578649854704757,-0.942511489325285,0.919986252968506
"SAM0a0f2bac4b20",0.736275060975356,-0.207318425092726,0.779184215709318,1.78578640297793,-0.0569063653541736,1.24927220451766,-0.184990958893317,1.55780760045372,0.602988147853806,2.2139034762908,-0.264202064091441,0.834679097752066,-0.485475530159765,-0.31394609083755
"SAM8e469834acc1",-0.616983839956955,-0.360580494696259,-0.662998421049084,0.435791067569118,-0.521102806027017,-1.82485310613565,-0.460835030033373,-0.561596521970666,0.675670915522401,-0.119353305749188,0.378274750373949,-1.12515229186348,0.538186446501462,1.11831836621522
"SAM181b638b8248",1.28374194686432,0.555942776977961,1.16934363612704,1.26155093543284,-0.110731066167358,-0.116831859519983,1.06545165601663,0.571488465917792,1.15695810187636,1.56135928571189,1.33674659473206,-0.648866155251598,0.782671636693373,0.752552026696968
"SAM3b15b4c6311d",-0.332587075277055,1.2570588096616,1.31203864759788,1.1590914951604,1.78196080228672,1.56487444716976,0.228335088955336,1.63226983770411,0.377987751620699,1.37088116419663,-0.176064217509379,0.880418525219977,1.02093637813214,0.111568106235146
"SAM1c8b086175ca",0.156229279577273,0.71674993986287,0.0744625181913211,0.976976156354379,-0.550435870748332,-0.905983903402126,0.260524353559552,0.367954236435162,2.10246724744391,0.241457196322407,0.625202961762281,-0.44719679529059,-0.144038420230838,0.78374609723798
"SAMeaa477a5384b",-0.064262820794597,-1.05155727280326,-1.02542633302138,-1.88925552610657,1.52720131727345,-0.0201618389433825,-0.162281426333778,0.258369388492908,-1.50572529303404,-0.447413139906016,-0.0858630237313748,0.869513860805921,0.584523129909457,-0.187697815976687
"SAM1dda30f1c5be",0.0813491815424745,0.372395942023294,-0.123559063735507,0.359746082390323,0.250525516216135,0.0288158299017341,0.663934103645627,1.0280547263083,1.68666680797921,0.395102796234748,0.27838974825267,-0.108737276324653,0.456839184814415,0.237698496875459
"SAM9daccafc18db",-0.649070384090409,-0.288936100824105,0.590418230866803,1.12021387023962,0.000203828119978937,1.25489711175434,-0.135996344348365,0.842049606149331,1.27164295760135,-0.498686550194066,-1.0512380900804,0.998375796620063,0.830443598338581,-0.620097137600815
"SAM25510f300d79",-0.312960213419665,-0.744840045305911,0.536174556448203,0.653421716471929,-0.693121125671512,-0.558891368614179,-1.13479711360324,1.25554118404079,-0.230278333043868,1.88267447349864,-1.56568480121829,1.86612523264348,-0.715743424518047,-0.432670440163353
"SAM187e056d6a2a",-0.0866158612450695,1.76327677017738,-1.12328424251519,2.83437314586827,-1.33515481194561,-0.546372648026902,-0.615331972412061,-0.68795878345384,0.766918890847612,0.438004793298637,-0.00591219565827735,0.689670557236359,-0.647275007690315,1.42439130693199
"SAMbc8dc3a7b54e",-0.811257183459139,-1.30900687393552,-1.38662587513117,-0.835374597710986,-1.09390300554932,0.184335219687592,-2.30581620982657,-1.77254067103967,-1.41921154345199,-0.607829433143664,-0.861792183349275,0.518821660879119,-2.06328927360782,-1.76094906987306
"SAMae02629a97f7",-2.2171208538033,0.273519670910034,-0.51070613037338,0.678337429974649,-0.731416316821742,-0.187505295436738,-1.19626277775286,-0.317771393667706,-0.860750467482219,-1.4564477042304,-0.939103240704921,0.209542132652248,-1.4186317371733,0.65730295873824
"SAM7829a341b9f3",0.659846078799601,0.693796989599652,0.454513722758815,-0.930218426465928,1.54267585599163,0.0361643529958423,-0.0827609455091945,-1.5411208351735,-0.46857094694031,-0.185236413912661,0.501774424482245,-0.703381842670931,-0.671305076661668,0.0263134440505727
"SAM0f956e757453",1.30357307088206,0.985831245139452,-1.50622501045304,-0.261243959725614,-0.744093780009334,-1.8579453225777,0.342088257187931,-1.70658065466145,1.32973284752694,-0.485480051665135,1.01818436023708,-1.73424925884586,-1.53370392533929,0.525503364395654
"SAM09c84ec0cf34",-0.52644590925974,0.390205853460813,-1.50575246257466,2.60882777037412,-1.05140777288971,-1.99434602474512,-0.77775249006372,0.555287593581125,0.821317693992874,0.601570279051158,-0.275156547390233,0.951383496190184,-0.27635501584709,1.89427993393348
"SAMb2e4a082541a",-0.621203695225461,-0.220470412879037,1.26221954477442,-1.1842916183366,0.52358342724747,-0.247188325458443,3.04858432974923,-1.87577895436369,-0.670408160212357,-1.86294252627516,2.65285797004538,-0.315629456804708,0.570157108357544,0.297482120936803
"SAM771445e92421",0.732552668680424,-0.373812510441261,-0.12518438909916,-0.438297535354063,0.677002922474463,-0.988912901341346,1.11427451804089,-0.44471865567918,0.580583096487193,-0.534246658499039,1.04053801980768,-1.88171042341581,2.37828651576708,0.986609819674453
"SAM59fda9035d1d",-1.27054777439181,1.21227070214204,0.951311204199837,2.59000200498719,-0.84305319761927,-1.6414467055193,-0.298570798730716,0.560976700885214,3.39041740972945,0.658644934997304,0.430414707057124,-0.0261426228210435,-1.0681725650205,0.541973001420737
"SAM6f2a102a99df",-0.12536948953889,-1.06414071087636,-1.6931755075947,0.385337407818057,1.75453874268259,-0.709714056276583,1.11567635620544,-0.978379477919146,0.449276208545875,-0.569342808584013,0.471387790881593,-0.397573609279011,-0.138327990376606,-1.45801174135843
"SAMe56c96c51190",1.07164162000825,1.72999008822298,1.26568865545274,1.44451038038386,0.436888024279274,0.069686441628202,1.59191101141987,0.498266191356306,1.21348175786317,1.89063306593792,1.55443511984004,-0.414034965828592,-0.241853655738478,1.07125626105422
"SAM1ab1b28d9f2b",0.384197599347684,-1.56890691539512,1.80788739448118,-1.67406628026317,-0.393311380157417,0.82635036870969,-0.776199561892398,0.661230133125875,-0.752237933165062,-0.796385310681726,-0.1511495789399,-0.397251232948464,-0.420731224653675,-1.46763687511595
"SAM6662f5181f87",0.245752831063472,0.290122089383389,-1.04430463242567,0.84947414718815,0.146330808719931,-0.828782460714436,1.61901177112341e-05,-1.06021268032688,0.748926270269874,-0.235801445741366,0.69930405185936,-0.298430576754095,0.490373287025893,1.11851539178822
"SAM18b9351e265a",-0.320888183011773,1.01328593464469,1.43508709496187,-1.0176298683994,0.964862716863541,0.990165027336279,1.6241394773519,0.0745530454325182,0.444164945039754,-1.13616484888904,0.542247505868773,-1.05910212092807,-0.0754290361361765,-1.43437267223398
"SAM7fb7a13c096b",-0.457024984078032,1.01733608837335,-0.818180593795104,0.11410661972348,0.0781378802747921,-0.216718319366638,-0.0588912824122832,-0.694668543771056,0.192218999997198,0.405129620291727,1.71498468920623,-0.60763603483103,-0.886540515994058,0.178655323000367
"SAM87a8e18eb45b",-0.528257278780825,-0.236932133659793,-0.667226807555263,-0.839527647762914,-0.850322181714492,0.332127922442231,-1.04212579433373,-0.369747254150468,-1.48664968598903,-0.990375761653326,-0.926712263115697,1.54758420350905,-0.274009715349489,0.560857845242141
"SAM9725303dce0c",-0.786658827140207,-0.737586296067335,-0.903207852644243,-1.2644140770357,-0.312447993094007,0.275304307039643,-0.958257668995068,0.119802954146948,-1.33576877777864,0.535996659854166,-0.485571479101979,1.09356955670327,-1.84578594480412,-0.136486211695738
"SAM6ff654a20f98",0.0899245077354171,-0.211018537679083,-0.811664513041789,-0.407817897072791,-0.724063582558129,-1.20162940256456,0.393344901295088,-1.12956275323436,1.10477772070158,-0.766779202192108,1.04334167705645,-1.39635403794709,-0.0639954440798077,0.590936381206562
"SAM94859b440b1d",0.215521145192045,1.41864558941287,-1.69846349776281,0.998000571851357,-1.08643183998655,-0.187804910445578,-0.832948288151144,-1.78392405273183,-0.376810085628787,-0.171476363465728,-0.294989985213553,-0.219687250829115,-0.256182365561638,1.2339724576329
"SAMc57eadb2d82b",-2.33373707089689,-0.281709761387538,-1.28041732506493,1.35907061283057,-1.07145249395215,-0.692924774959337,-1.11210072195661,-1.46471405796126,-1.71412365988763,-1.25524601671355,-1.1682396406041,0.288655812917235,-1.08949664789572,0.263067799381259
"SAMaabf4afe4213",-1.62004394195796,-1.02663061465323,-0.109663145617349,-1.78925688060578,-1.4896666633196,-0.165114407258318,-0.100866174053054,-0.808260993109169,-0.430427400634513,-2.13891726467602,-1.15566412588673,-1.33793242416867,-0.600131862787507,-1.88873224076916
"SAMce39dd79b441",-0.857346601890319,0.787929268933124,1.20849759206934,0.151455458222631,1.07565328140443,1.68973326835513,0.00589363016206414,1.62332724984657,-0.547993568582175,0.927428598814681,-1.80088045777643,1.43440722980828,-2.27008427219304,-0.765176573173342
"SAM6964a6d7b967",-0.993704207550131,-1.49562387388006,-2.2296107554593,1.54375963483029,-1.26435571013823,-1.11299558617795,-1.21404982529971,-1.67547530861219,-0.882423488848522,-0.705761893164886,0.602896180841432,0.551372399335181,-0.28948198325373,0.428469590915897
"SAMf20b827dca51",0.802281780147499,0.550320410889844,-0.245429487030113,-0.837098560419626,0.588550530305201,-0.731372767337788,1.54628528875682,-0.307252456205683,0.427982075809521,0.0583856513844295,1.43137103746428,-1.16456333860336,-0.197405422822242,-0.00164367987214045
"SAM6792d6e98068",-0.433264952522441,0.809943352275783,-1.6828513343164,0.251452493145563,-1.33992272677213,-0.0308316600313147,-1.30579651852562,-1.57602191833305,-1.29110028738224,-0.444606370838716,-0.807017304476096,0.949757300686706,1.72330203754912,1.85690204060466
"SAM31d9176e11fb",-1.57955591102702,1.39810202271342,-0.311442371250215,-0.0273094006467377,0.0300513652312844,1.29052743288819,0.695208020670225,0.176646825122043,-0.129753814181109,-0.327265021586208,-0.388744118140599,0.776221461900056,0.132558747898925,-0.333956988799468
"SAM5cc2d9036053",-0.384306406854114,1.45000363615348,0.16961718586509,0.144350708191792,-0.733396515513228,-0.175236979457294,0.705182289895729,-1.36866922584653,1.24496233832333,-1.32077048691602,1.29547261789433,-1.49480963320046,0.117020209632717,0.892824704030658
"SAM80c6183220e6",0.0527068099448238,1.48900257620029,1.10140475223268,-0.877797451533779,1.49210922943599,1.31145958315504,0.585402349583087,1.69622219495988,0.552945261801733,1.64889156714899,0.59785861488676,0.0823055124150774,1.54355775484761,0.0202835624552244
"SAM572f19794c96",-1.32263741015015,0.906266591860234,0.381540766377144,0.0598920145017874,-0.121050581301789,2.03562652848046,0.0982588628382399,2.16013659283948,0.0621400714513387,0.3248071197506,-0.597706221330253,0.697885194358797,1.12973196162385,0.188517939417017
"SAM1f83ebd6be9b",0.917862461301955,-0.578575865291166,0.526454875533385,0.277709220001702,0.867918568644692,-0.169062438945032,-1.12573734035373,0.0580309457513882,-1.34448919417525,-1.19774565525817,-1.05503485398551,-1.51917365446679,-0.636990866248618,0.855594345774488
"SAMe7e4f7c076a7",-0.0856847162878789,4.00301313463311,0.950171219770187,2.78398134860908,1.96745799922169,1.89782851276389,1.96737226979092,1.8545947806828,1.34557458657141,2.75854784186472,0.57420993445422,1.41536873617599,0.72094375218275,0.788451937912326
"SAMc6eff056c89a",-0.135072906281834,0.118889573716746,0.355825227888589,-0.267050429902868,0.774256614534592,-0.953410561955187,-0.531236657443147,-1.33925648609329,-0.414282640233296,0.378610489804021,1.30048494427501,-0.885173134159263,-0.082208145940636,1.18522453641497
"SAM5cfa1699bdb7",0.16548151587945,0.510970222914987,-0.913443046450618,0.758215455850511,0.111050407019734,-1.39222204292231,0.238843509416785,-0.866056329032399,1.45585806797761,0.343343455732633,0.691421415304276,-0.652056344902841,-0.858880027361694,-0.170606377846828
"SAMda4d892fddc8",-0.150245288473682,0.952810279610044,-0.719701701097247,0.286292074025101,-0.614277660466645,-1.15796524993672,0.56758474194404,-1.13504959046633,1.00870033059597,-0.538196586646388,1.03983704339117,-0.821424458949901,1.86402642907664,1.07459784921433
"SAMe3d4266775a9",-0.947145920597141,-0.443217882689919,-0.307237448190001,-0.695132823328476,-0.309917062400751,0.638099222556432,-0.676284580425102,-0.498646842405813,0.392855164769227,-0.349212408371614,-0.204611027072217,2.11582398150769,1.64776403925881,-0.176611123906454
