"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAM30b5c6c54cf7","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMd7d57ee3a863","SAM065890737112","SAMb470eb8f04be","SAM203dcf14f927","SAMd3bd67996035","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"GTF3A",1.52760034356837,1.43998851090834,1.73279637795155,1.39774795468024,1.17081114097414,1.64181795937121,1.33923052989566,1.53269538543478,1.60262328632301,1.71440444769173,1.71524344873223,1.24089274489055,1.29834200612161,1.24131184289918,1.26683244452635,1.39978951581986,1.92249283700211,1.60967537294559,1.42467404115737,1.64735933827795,1.26081453613306,1.49747648804794,1.42776787115398,1.54565506691225,1.56511541826379
"HAND1",-4.23893726680311,-4.07252564526862,-4.04388247256957,-4.33919155841305,-4.13125250237498,-4.44930913184963,-3.92542086855019,-4.22009068631746,-4.06509534222063,-4.48196512510409,-4.35401532536467,-4.51958307814226,-4.12036590211611,-4.11606616995162,-4.02753546160758,-4.31954119325128,-3.7357309938072,-4.79441566748281,-3.67472136448105,-4.23221798904586,-3.81723819539824,-3.95957210901374,-4.28271257236973,-4.18969860236453,-3.67723591715115
"HAND2",-1.76299029777911,-1.18023102516008,-2.59743336386016,-2.55047548512858,-2.6714854129388,-2.43561301460818,-1.56512480834602,-1.44042495574038,-1.61587688927965,-2.58990263581565,-2.00660057461972,-2.61307944665076,-2.26097460719004,-1.90988708447308,-1.98596908830774,-1.77094749821996,-1.36451090999498,-2.46830386202758,-1.95832097597763,-2.53886724863193,-1.02121857847453,-1.56452982031998,-1.87343988875095,-2.27159787931334,-1.92681283442364
"HBP1",-0.58335605978475,-0.438792255048578,-0.871638315733194,-0.866174100519786,-0.379589849463991,-0.505020600653537,-0.27741276652536,-0.143121924271499,-0.568889219746027,-0.384155039467975,-0.389728839026556,0.16359413645218,-0.528410507555407,-0.0877223872089982,-0.0602105458303315,-0.57941829912939,-0.204252039986828,-0.553759414462299,-0.347658493341084,-0.123632127323474,-0.245993213495492,-0.221798364065928,-0.00998311988996465,-0.45100930433595,-0.401536023206427
"HCFC1",-0.152759655694816,-0.129545082524179,-0.186909599501458,0.40297482103464,0.587944454319026,0.0433843625639308,-0.375737305701555,-0.897938995409745,-0.240970455010829,0.0945093815972932,0.0857102952168684,-0.170656925865758,-0.295907166038168,0.211380499081387,-0.326984386116207,0.266151261132763,-0.0709690172280185,-0.0857700508856824,-0.1848752021517,0.126669282206285,-0.927957852685495,-0.300943258696312,-0.49892824446391,0.254967597533339,0.208349055765789
"HDAC1",-1.32599927020575,-1.54614529401103,-1.35230791089152,-1.68415147642428,-1.86363924241498,-1.51903205181778,-0.958810246719657,-1.14816956266151,-1.28528554077804,-1.28332878785304,-1.2475709991968,-1.71393324962774,-1.95562035305043,-1.50335665411577,-1.18630828145812,-1.463867464318,-1.63901659475486,-2.03208634304648,-1.53498878765037,-1.31896564047754,-0.869004683318178,-1.33046463901936,-1.44664611805646,-0.98730168483936,-1.7564568337652
"HDAC3",0.258315875921283,-0.509148639402448,0.71368337148627,-0.0434487651351795,-0.613474140877097,0.375584749182819,0.222782260270487,-0.104425247866862,-0.0224374987984236,0.064085723795632,0.180637171040162,0.290334148973816,-0.00769875097584804,-0.0221087568376541,-0.310776987763912,0.299400197448025,-0.448290473280633,-0.125181840918957,-0.17516583541712,-0.260016295094666,-0.052980454037558,-0.160574003467629,-0.179058541095825,0.0862003400188246,-0.0457116686163027
"HDAC4",-0.082802236029521,0.0642965368566859,0.691434275485551,0.120814791605674,0.102729639122853,0.252723473110703,0.433067012370743,0.418874130561891,0.0307803973881021,0.384680808917454,0.0313542774341442,0.218465162262599,0.568733720564758,0.173483215311467,0.180419232419025,0.232901021006352,0.0616416427122371,-0.0242362700782065,0.221024218989324,0.116484448176337,0.114408606778016,-0.187046699158673,0.289418981208675,0.54885712500288,0.473044097617574
"HDAC5",1.54821092717918,0.962399503481235,1.63712145672667,2.31738370292727,2.2119925359857,2.49004909348999,2.10873512582495,1.11723815498587,1.65790826314329,1.77106456544236,1.89109776269479,2.17624845507357,1.93606755628546,1.93661883455561,1.6964521421797,1.96622339323475,1.74364478966322,2.46672771194785,2.01784668170162,1.81653098768367,1.0499864880043,1.835637918051,1.60716912747371,2.57409986974617,1.96513606414327
"HDAC7",0.0204206790468104,-0.236001199567018,0.714149421507688,0.636851614151173,0.320868945505114,0.772291151232521,0.3526406778889,-0.517743590337055,0.0249802236672199,0.325586002308786,0.158633905323507,0.49445396192043,0.339291483656165,0.25015749392646,0.191765855421591,0.344244715129091,0.256312501720555,0.572464749261002,0.613110632480252,0.804511122543887,-0.11646845111158,0.345076617150531,-0.17501829672454,0.272721468447207,0.510326435085813
"HDAC9",-1.21119727297417,-1.19761415072879,-1.42567051218816,-0.900275677128759,-0.753613411493751,-1.69103997480121,-0.791403146246877,-1.07853828110429,-0.491889612634324,-1.10644040065713,-0.826366089745304,-0.841904118749633,-1.21097931182641,-0.811406377281209,-1.1068783363738,-1.20482679124142,-1.10300188637136,-0.661788570733788,-1.03273353486447,-0.440747844660188,-0.981568025129699,-0.981877320425353,-1.31272960838805,-1.12819345606598,-0.965525217041495
"HDGF",2.7697971828063,1.87049989794896,1.91072064328888,1.6161822736799,1.38234486483699,1.87374022224877,1.61800294345961,1.92772639861629,1.57056794910778,1.13449921167547,3.20647324489069,1.11484770834321,1.80261513642974,1.3559653639816,1.73270883040968,2.14375258209466,1.77284491454978,1.99840124586306,1.43948703744393,1.40464096669567,2.21701504620549,1.71245695808081,1.97980922833575,1.8201975153363,1.87757504146622
"HES1",2.15192701624263,1.57364466310775,1.11271675709158,1.82423824333479,1.19761179993128,1.83124208381632,1.581648049948,2.10542085517608,2.03212104478715,0.740889023506183,2.32787486677796,1.23977122841864,2.11375063811185,1.27196757721092,1.69817318989581,1.57827609291503,1.92284309426648,1.9100958853972,1.88261733778111,2.13306766974455,2.17266584841051,1.70681292943084,1.51359634806969,2.11848248368093,2.03619639388792
"HES5",2.88004442621172,3.3392245625872,2.86403531753892,2.59794053341774,2.03318122501822,2.63843087261054,2.57560360767519,2.62792193588091,2.77959638288427,2.29994501614266,2.784872447906,2.6208919504137,3.04991225848574,3.1888046395189,3.14946646936819,2.89182209653887,3.2991116603512,2.51641089267141,2.92487780015108,3.13241436925811,2.80376719820013,2.58585252997503,3.01881897415562,2.56269712300291,2.70057772806284
"HES6",-0.999822757989462,-0.574032448786037,-0.203031315539652,-0.36690657124553,-0.562579611229231,0.101853080499767,-1.06198823223231,-0.693440838628454,-0.774874750094114,-0.831202917331469,-0.703625107996278,-0.285509223333199,-0.706216738257768,-0.646530442353292,-0.869775882998124,-0.715726788782091,-0.626449556384855,-0.551752475147538,-0.610163785137683,-0.858151356664098,-1.07679340921498,-0.801955181879217,-0.766389403587956,-0.616514076664058,-0.763674146967767
"HESX1",-1.0511161972439,-0.96673146069324,-1.45529743571253,-1.47328096898292,-1.28336608335776,-1.3604901272382,-1.53671680892741,-0.918675989791377,-1.04153451940235,-1.25332034245446,-0.481670890610605,-1.33501286019649,-1.30715970593073,-0.916189043366035,-1.57242992985875,-0.757030474146566,-1.15273622117853,-1.44270674717678,-1.20281900225772,-0.929180149691411,-1.10844300547438,-0.386975905055172,-1.29356823486839,-1.22340468864409,-1.54472311121002
"HEY1",0.670200966306969,1.05962356236254,1.11830739687846,1.24155008056318,1.78538664457933,0.567892588548035,1.01360305343873,1.07748878555544,1.06795055431837,1.0817544378634,0.979947053580928,1.49643543940966,0.92954209161488,1.78607688323635,1.0047843321195,1.08563858377191,0.885158392494958,1.14936513942595,2.23968693392927,1.52886973219812,1.08596865292007,1.24688014505402,0.409673963444646,1.25329124795086,1.36713108545062
"HEY2",-1.13093067827694,-1.47050621210681,-0.852579270341094,-0.979971269186726,-0.881780334098379,-0.958997465386818,-1.21494222016319,-1.11579352026611,-1.06024054553354,-0.545006332528119,-1.15260324860595,-0.578153613657759,-0.722052667753173,-1.02372202342066,-1.24422390570547,-0.968208475642934,-0.969205196896176,-0.772109128295064,-0.949807121275105,-0.862752269206805,-1.35885885671565,-0.903413116453242,-1.30256003840095,-0.635655329967087,-0.970118789624475
"HEYL",-0.596650821103534,-0.746738913080373,0.052854033302303,-0.152455662153679,-0.277193078640386,-0.101777010602806,-0.32551940808207,-0.868406776575662,-0.654294782598419,-0.34208727411029,-0.0855036487459426,-0.586247463121638,-0.865609543440992,-0.442169177832747,-0.696372112663395,-0.612402646843494,-0.54645487155191,-0.496212443992428,-0.62734655404671,-0.202394224932976,-0.550293269119608,0.0105371039899655,-0.696821306310199,-0.314352153820128,-0.887179385489918
"HHEX",0.480649128301864,0.943529745376778,0.735289418062823,0.770286173000301,-0.0965024136849315,0.317162378409649,0.517547003228372,0.307430747143385,0.816922251779584,0.624876940736967,0.620481291932644,0.246172298892998,1.05885952322543,0.319341987496017,0.2670677257517,0.462769176598347,0.823263591668044,0.576501171930997,-0.391940570159521,0.626835589577181,0.744720327738711,0.631834374523389,1.33044138882208,0.548610021330037,0.683468758435165
"HIC1",-0.182934854793223,-0.160894818408419,0.255686431602768,-0.964070763500587,-0.184728568084264,-0.395349742184886,-0.511840098564319,0.0965278340393777,-0.076175772425513,0.517053030336073,-0.156205317474394,0.111384995110936,0.129035088971863,-0.0524985176883498,-0.117374985798599,-0.211342548945754,-0.4540770893232,-0.119714783199105,0.21102816342675,-0.0679158478391792,0.360875839100178,-0.10650858561143,-0.210502369222081,-0.441632727532597,-1.02698442175302
"HIF1A",3.87551060750063,2.84015041560505,3.42031379271172,2.79924305051407,1.31161670401937,3.9273337572084,2.43945830363982,2.79401499061363,1.98565004089064,2.07972513165513,3.14697058732193,1.24397013861464,2.36187661010185,2.0100475885763,1.74425013726178,2.45766194725784,4.29448228902377,3.40389032623496,1.72898572045353,3.78021791239086,2.39358469479714,3.49684877455373,3.43738420208379,3.1669056136644,3.83994723496945
"HIF3A",-1.57406251633983,-1.6700620894205,-1.11326398311136,-1.73155178471729,-0.975071623940625,-1.76825748227564,-1.64490267643593,-1.12807147287009,-1.61235190466479,-1.09117897273554,-1.97161667728199,-1.47189347451872,-1.53454173659681,-1.29584317237172,-1.90873008299979,-1.93548060354722,-1.66083082646403,-1.50942415331793,-1.02636073771956,-1.53013754173732,-1.69056682487564,-1.68883722321475,-2.0380523367891,-1.45820039479243,-1.64772781633357
"HINFP",2.47810110632196,2.04712765140144,2.38563066572288,1.71549185247688,1.92569303637717,2.3405991706792,1.83894953660893,2.06219790107913,2.03083738428355,2.08702807408625,2.37421181561154,2.1018763157873,1.88942496022011,2.18937439073087,2.10189771128152,2.02872942628911,1.93120046455148,2.10240383468165,2.14184766110917,2.01653079611173,1.99268076677829,2.41596523897102,1.9406227211387,1.95775870380716,2.01487924698052
"HIPK2",-2.22724069499527,-2.20985801152583,-1.99571277369613,-1.42026239625552,-1.60526934010301,-2.37053625758993,-2.09699149540088,-2.13270211160953,-2.1298310628373,-1.61136656616158,-2.14919899205279,-1.74388187584022,-2.0958543646326,-2.04760918789847,-2.36543903417771,-2.18209848199494,-1.49209110218068,-1.8721321561327,-1.74229952649805,-1.56559367596207,-2.63235310606448,-2.09825345968946,-2.20967874307772,-2.10330396302293,-1.83123776683094
"HIVEP1",-0.425122267496415,-0.392973938073695,0.994218971872914,0.0756227670934048,-0.271104236959518,-0.180502761388985,0.739056991668948,0.379221163554433,0.243133003063204,0.996464955434609,0.0406374566311839,0.397018321261965,0.262503830270266,-0.125684961505524,-0.0325724010537645,0.351611479409278,0.275199232557009,-0.57933903596751,0.21840092104245,-0.0139596181028798,0.249357332594373,0.685342129529302,0.644526391544943,0.0799058814017349,0.572525836073981
"HIVEP2",-1.18353822559247,-1.13944978178774,-1.83182112525221,-2.29770639766706,-1.05500032165434,-1.56606368905707,-0.867185537927035,-1.50739975644765,-1.06267424300492,-1.26162127454521,-1.62238756754455,-0.64336428843429,-1.4585830761303,-1.13681084267349,-1.09216413742275,-0.841783132070387,-1.34632887533022,-2.07073932753307,-1.35320370526006,-1.15613957221004,-1.45083901470107,-1.38265031707699,-1.14147342062167,-1.05749338356403,-1.31515310639066
"HIVEP3",-0.265551365535902,-0.660108442721088,-0.998686444432521,-0.925784915249394,-0.109947286224142,-0.216377998451839,-0.849711934555525,-0.642102111630712,-0.250834499869532,-0.793583243693155,-0.448274210735894,-0.284963129057693,-0.598456620237725,-0.248610717711744,-0.0525602125694722,-0.0181078029428896,-0.457454599338317,-0.781430816140122,0.179583509964772,-0.505559172673562,-0.251665817559129,-0.309597145557611,-0.732206065078084,-0.713667809838003,-0.574514171107104
"HLF",-1.26997144434196,-1.30099944720302,-1.47594613952431,-1.19320970741079,-0.843916594835622,-1.24690061629583,-1.11004450950287,-1.17625695867038,-1.16660224490886,-1.1293856364286,-1.25066260597925,-1.09553758227574,-1.55300764857919,-1.04940025696376,-1.01213618255671,-0.992851877335301,-1.47216867392858,-1.89141922614941,-1.25448651565451,-1.51260433724137,-1.03335369182692,-0.762999146612209,-1.04447588939439,-1.58089005148117,-1.07064319445572
"HLX",-1.14739144902404,-0.727963624117974,-1.20087238174127,-1.44743200539624,-1.13963434063993,-0.729005838713436,-0.888459958304763,-1.03113969321164,-0.606177441715046,-0.376955046718507,-0.760609317503451,-0.847071360323787,-0.963442588448885,-0.265005965526043,-0.685120309994535,-0.66158213600891,-0.559921667758631,-0.965388067756037,-0.47025332259438,-0.627282445134044,-0.429999446054989,-0.612241494287757,-0.737259781744992,-0.712754236845346,-0.517883447900458
"HMGA1",0.75145058043514,0.552362224263551,0.356575108558041,-0.657179569029385,-0.405950821644192,0.96848460470462,0.3862178953923,0.487198551463694,0.780755975112984,-0.698719416474114,0.693129648790519,-0.295173350817717,0.13440887823756,0.470823421069318,-0.143477743298155,0.236369983968023,0.151407871550066,0.233035982449401,0.714716932363181,0.0477532611538604,0.85546877478019,0.467061048501361,0.0295634626901446,0.318607741974363,0.59215010549605
"HMGA2",1.10127621717301,0.392687678503609,0.142555347019916,-0.0874378444070895,0.55288108397643,-0.586516402913719,0.482530665397094,0.607344059983201,0.812492260267932,0.489733922859574,-0.212361836395531,-0.181650519678418,-0.101176026114446,-0.251169379967008,0.254349831468874,-0.406446958531424,0.722469187774753,0.340139201888819,0.0394515770765939,0.402649865451544,0.547858980356178,0.374200755058395,0.406731682614475,1.06789056318341,0.524311679809336
"HMGB2",-0.230547587811576,-0.225974442565055,-0.402879109578079,-0.14239255959782,0.622163891363181,-0.23947528233339,0.110933324669103,0.0539827538959697,-0.0944027536619531,-0.0856155789610575,-0.000713187837515774,-0.0441608411951736,0.0475514261517859,-0.00804387548262056,-0.217033155681697,0.0924277349627688,-0.285107328410242,0.0163835347184636,0.503539214076588,-0.209450530005635,-0.0240066753672917,0.0129752109316912,-0.373085283120761,-0.148929935352667,0.101622958547594
"HNF1A",-8.58528923445389,-6.0489955736679,-5.03938493317923,-7.23861537985107,-7.26073089670711,-1.23133774185818,-5.83001648465501,-7.16351265583629,-6.69311838707554,-6.95315682355312,-7.86102805941959,-5.51829335575014,-5.0559380857814,-6.50367184559935,-6.09091175413591,-6.86827226090626,-6.6799972610064,-7.42593239250202,-6.64908803284982,-6.74435094787839,-7.17894501953492,-6.93141069738422,-6.58041452723516,-7.28055390796987,-5.85712262746911
"HNF1B",-4.87929752240809,-4.14000732161411,-2.96309988239189,-4.79825237293868,-4.61353004964744,-0.551636379161637,-4.06163070796072,-5.0239300313007,-4.38608598617203,-4.85404298374652,-5.09026649543986,-4.45835033280959,-3.99483425706151,-4.81928187451594,-3.97603105877204,-4.22808920626908,-4.65264483273944,-4.33371734667062,-4.91682979000067,-4.75587796989842,-5.13980505769477,-3.49197548136081,-3.85601460470081,-4.63539896676114,-4.10359772437101
"HNF4A",-4.09004994265359,-2.92581252018344,-2.02186213417677,-3.35433906165139,-3.32567694926438,-1.55837062822099,-3.38537552351684,-3.73763550788147,-2.8074539743094,-3.54840655941011,-4.10263073214585,-2.93027420387245,-2.76192294265302,-3.59901409257143,-3.75649967496638,-3.60967945840166,-3.47415989838046,-4.22946575541475,-3.3351419176861,-3.29244869752858,-3.5253692226003,-3.31649225795168,-3.08985590298661,-3.5455202965037,-3.08610827158533
"HNF4G",-3.09856257681741,-2.77288030689472,-2.37500404289205,-3.11493692787145,-3.41257552390314,-2.06332728374892,-3.38569452390006,-3.22925319899385,-2.85937183539963,-2.84404569578524,-3.21109045389192,-2.8673560037861,-2.99141371278799,-3.26822038943136,-3.23847847942414,-3.23362694474922,-3.34546335096093,-3.58024408441632,-3.69653889350515,-3.52430616544894,-3.21154644893463,-3.49426716157272,-2.90989917420032,-3.07833591065318,-3.63774824517618
