"","DeconRNASeq_CBSX.Melanoma.scRNAseq_B.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_MOMF.NBAtlas.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.naive.cells_Subgroup.1.Iteration.2","Macrophages.cells_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M1","CBSX_CCLE.TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","Epidish_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","DeconRNASeq_LM22_Monocytes","Epidish_TIL10_Monocytes","CBSX_TIL10_Monocytes","DWLS_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Monocytes_Subgroup.3.Iteration.2","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK.cells","CBSX_TIL10_NK.cells","CBSX_MOMF.NBAtlas.scRNAseq_NK.cells","NK.cells_Subgroup.1.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_NK.activated","CBSX_LM22_NK.activated","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","CBSX_LM22_NK.resting","DWLS_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","DWLS_TIL10_CD4.cells","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.cells_Subgroup.2.Iteration.2","CBSX_LM22_CD4.memory.activated","DeconRNASeq_LM22_CD4.memory.resting","Epidish_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","DWLS_LM22_CD4.memory.resting","CD4.naive_Subgroup.1.Iteration.1","DWLS_BPRNACan_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","Epidish_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","DWLS_LM22_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.1","CD8.cells_Subgroup.2.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","DWLS_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","Quantiseq_Dendritic.cells","Epidish_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","DWLS_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","DeconRNASeq_BPRNACan_Cancer","CBSX_CCLE.TIL10_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","Endothelial_Subgroup.3.Iteration.1","Endothelial_Subgroup.1.Iteration.2","DWLS_LM22_Plasma","Plasma_Subgroup.1.Iteration.1","Plasma_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","Fibroblasts_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","CBSX_LM22_Mast.resting.cells","DWLS_LM22_Mast.resting.cells","CAF_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Neuroendocrine.cells","Neuroendocrine.cells_Subgroup.1.Iteration.1","CBSX_DWLS.NBAtlas.scRNAseq_Schwann.cells","CBSX_MOMF.NBAtlas.scRNAseq_Schwann.cells","DWLS_MOMF.NBAtlas.scRNAseq_Schwann.cells","Schwann.cells_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.2.Iteration.1","cycling.Neuroblasts_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs","cycling.SCPs_Subgroup.1.Iteration.1","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells","connecting.Chromaffin.cells_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs.1","CBSX_Jansky_signatures_reduced_SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs.1","SCPs_Subgroup.1.Iteration.1","SCPs_Subgroup.2.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_Chromaffin.cells","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells.1","CBSX_Jansky_signatures_reduced_Chromaffin.cells","Chromaffin.cells_Subgroup.1.Iteration.1","Chromaffin.cells_Subgroup.2.Iteration.1"
"NB438",0.0243697530325128,0.412829045002857,0.657316196767606,0.823919104767358,0.0415756621849206,0.0442569200899842,0.0128571835349856,0.169552925778272,0.0130975255441075,0.152343038656557,0,0.101088768460524,0.0633733180106842,0,0,0,0.103641330139442,0.56076986877087,0.308425484660329,0.388327483533966,0.29685843289439,0.0143428831207666,0.173109117406925,0,0,0,0.0685586754305568,0,0,0,0.0238921421387533,0.0953381493616244,0,0.0352326136536405,0.0684945180021223,0.0553578114247421,0,0,0,0.0615203961005083,0.105540042271849,0.042489479641984,0.0505138247044616,0.0536942642480969,0.0240862849964459,0,0,0.119909232951073,0.513498603944006,0.342683803232394,0.176080895232642,0,0,0,0,0.0135054449571732,0,0,0.104475197266372,0.0664007932296773,0.0549265501589319,0,0,0,0,0.0470323184799276,0.141298239641137,0.308374585701842,0,0.0794818337366844,0.151178294229527,0.262607643196244,0.253341744086551,0.225563847851772,0.0529428165890395,0.138265810442412,0.0900744113615302,0,0.383199929637829,0.318785246949541,0.0300669864120996,0.0805501445066381,0.0377776406471478,0.427174316149733,0.977710745391687,0.867218737963431,0.138095933323046,0.597799979417868,0.389162918627543,0,0.076328873913919,0.329446166638939,0.0174031499460772,0.0906412137942345,0.0942734374112033,0.0915967050421768,0.0292861502408438,0.133392384299802,0.0528808996387518,0.0460372475562026,0.405281019374188,0.122330433799087,0.608458431306459,0.029863555603705,0.104539578132603,0.0438768251717265,0.0486657747698126,0,0.717919473120978,0.717919473120978,0.225197261322261,0,0.0276831568469122,0.161876578275844,0.186390685865547,0.225197261322261,0.120203948603178,0,0,0.0276831568469122,0.214170067309892,0.161876578275844,0,0.186390685865547,0
"NB439",0,0.645438124741178,0.78930125579162,0.407492373194833,0,0.0207100808678673,0.00255711801927003,0.111291390932417,0.0448272744670961,0.18058636911139,0,0.120528014690652,0.0553212537308641,0,0.0171952920702381,0,0.0821240691314453,0.235742962144175,0.225584973388553,0.265949936144301,0.367948227513482,0.0729619538970852,0.237273771619724,0,0.0223050669489463,0.0453841710583148,0.0694777643856986,0.469617346453486,0.610066437984558,0.262746060659524,0.0489737725844697,0.31882433761365,0.0956817212227206,0.0745703330155,0,0.0953095322905708,0,0,0,0.0863714643292954,0.119593633729327,0.0438917381067026,0.0466465750104408,0.124401207383931,0,0.0848534060953968,0,0.104647559852318,0.255433708829849,0,0.150174837355703,0,0,0,0,0.0360972664073629,0,0.1071032043789,0.257939616968404,0.251564587040888,0.233103480317802,0,0.00686515700266079,0.188393677259434,0,0,0.133220038672161,0.114041515519705,0,0.0568439400956345,0.297968388125596,0.0149408123614844,0.0092211222277778,0.080184719890518,0.106250341417626,0.0528297717007786,0.067643224167954,0.0625377577915269,0,0.374563590795608,0.0693862444561269,0.0494797864280312,0.0463587434802591,0.466961450872983,0.796291420781578,0.863223753715772,0.162680441375607,0.409925760947266,0.33611981649971,0.00238859906017559,0.0652100020018952,0.294408245629978,0.00288775300267453,0.0325237637404385,0.082192192124551,0.0745265819912237,0.0775811378814842,0.0756620310230255,0.113842800849852,0.0224281288268854,0.278725627786596,0.0382536390001048,0.546014872073169,0.0553480140157855,0.30774578829894,0.103702346901444,0.125881365479119,0.839930659239564,0,0,0.245740686993733,0.0959765205826556,0,0,0.0114149859585222,0.245740686993733,0,0.0959765205826556,0,0,0.253052641135326,0,0.0640928201777799,0.0114149859585222,0.00174704827234732
"NB440",0.0319615518816664,0.319097015352734,0,0.647306831077397,0.00936905355876626,0,0,0.156384382968291,0.00124681253486613,0.107943443698303,0.0268777804586418,0.071350302818821,0.0583154566087323,0,0,0,0.117622481044775,0,0,0.197318824356446,0.250830630643675,0,0.0603329617787763,0,0,0.00715987616006465,0.0453867398223742,0.383048553794787,0.429715899079598,0.0840451680213576,0.0120152804677709,0.0875872829656556,0.0906780215296069,0.0174151964526581,0.0594424184299898,0.0201449308483051,0,0,0,0.0504356230060995,0.117115656151477,0.0505178507696442,0.0583421765808353,0.10604388954888,0,0,0,0.118073427136455,0.631463683392809,0.153638195162941,0.352693168922603,0.846361804837059,0,0,0,0.262276227936632,0,0,0.123430514892456,0.0654338690299767,0.176447805187471,0,0,0,0,0.190469658223329,0.154894793761398,0,0,0.0016577500549804,0.0719388691432628,0.0921286764308676,0.131659872498355,0.173035867252658,0.0208872021320153,0.32845951913765,0.253173973103692,0.0399902322298222,0.252617778722061,0.718636007622196,0.0604546643781816,0.091766582172028,0.0543802705112877,0.462131685625707,0.944164250120251,0.914129088165667,0.387678260621225,0.00851233955179541,0.391165139633479,0,0.0362480194675186,0.17648435768584,0.0458018556209166,0.114504033531505,0.145946716927906,0.133095803380037,0.0389177935032929,0.150508087453436,0.0547277210769947,0.120545117624939,0.200683339398833,0.141077146082422,0.595207579326159,0.073930438868763,0.52105316281999,0.152431953820194,0.187128975975749,0,0.749140831052965,0.749140831052965,0.302158973004746,0.113173546955792,0.214352373785204,0.00605137030311134,0.0245492558661859,0.302158973004746,0,0.113173546955792,0,0.214352373785204,0.239130937616212,0.00605137030311134,0,0.0245492558661859,0
"NB442",0,0.74949039871507,0.580881893320701,0.453640779897735,0,0.0742825275477993,0.0318796797509997,0.115955096471525,0.0238555526217823,0.1577982575241,0,0.132789830414438,0.0637235350325535,0,0.0570566019322337,0,0.0902712431719472,0.529099251134501,0.245565245114358,0.516693828827405,0.175215782874736,0.0490932146497233,0.156836036052948,0.0406388610689081,0.00717822816363507,0.0155423844815379,0.0428796099577702,0.0903794388420858,0.295987745238339,0.209453583847845,0.0396741407181603,0.0625932139060725,0.0168828438966005,0.0568471308020049,0,0.0861278168215501,0,0.00956991830215675,0.159557063292484,0.120353566553912,0.114078899004204,0,0,0.0398207615423582,0.0462620785497058,0.0346021782221353,0.0162789630086295,0.0988850512537815,0,0,0,0,0,0,0.0912138275549114,0.0139667263381452,0,0.107920143714525,0.20208206968708,0.276059437148002,0.19427584986276,0,0.072678114193192,0.411939878515664,0,0.137995427130875,0.134304124845307,0.17319758615952,0.137915528994311,0.0706403757947416,0.31355326625799,0.105183688571154,0.133971644842117,0.139158250781445,0.0841033197539279,0.0565855719422722,0.0189495486769209,0.00503954234304101,0.285249423487784,0.149526358601617,0.0572370702584922,0.0210874016231725,0.0446425423232617,0.449636977296371,0.937856739546803,0.864961496405354,0.168246774608656,0.361195974987167,0.202139178655028,0.0134030276067929,0,0.264895215946333,0.0187397403774539,0.0487014847933598,0.074618057397744,0.0753435323439486,0.119916681340431,0.0519902068656368,0.0150208423184895,0.0486723911261326,0.262819682079325,0.0553997672758794,0.52502087546555,0.0542721400322915,0.264668810052771,0.086351535167858,0.0834219817234761,0.473280428349811,0,0,0.237081822821493,0.172632875416844,0,0.155241094898608,0,0.237081822821493,0,0.172632875416844,0,0,0.289637748828697,0.155241094898608,0.14239271330254,0,0.162967367918634
"NB443",0.00588909275345623,0.51919138639951,0.648592390702011,1,0.157409617976672,0,0.00340148844557568,0.129710266068422,0.0142966321198797,0.178613373197641,0.00496619467667165,0.0899408943403138,0.069202788474483,0.0114712408892722,0,0,0.116940183594163,0.183961542012208,0.227833801018892,0.409772214022067,0.306733546549345,0.0146929634932443,0.127828606853737,0,0,0.00165272411695617,0.054410594888734,0.564305260639989,0,0,0.0113102442452342,0.0986500024923277,0.0209496333024254,0.041450986959771,0.0221721754392909,0.0440183798220706,0,0,0,0.0813483301735148,0.184474467498379,0.0276404385073132,0.0234050787123718,0.0848475975639646,0.0474261650911113,0,0,0.111728292593723,0.384848207700538,0,0,0,0,0,0,0.121973240521757,0,0.0109840037335431,0.217186161580578,0.133211025927737,0.0959453601803188,0,0,0.351407609297989,0,0.217816520530904,0.240233078916588,0.231970416680333,0,0.0570866608380104,0.102746286442317,0.0614897839662716,0.0337020847513828,0.141099947271579,0.030861611273076,0.312133403038441,0.291446677996541,0,0.395639897728565,0.319273809508044,0,0.0868184691036077,0.0292226569308715,0.419015086167626,0.918556966396502,0.879825102367681,0.239639415598292,0,0.249169072222219,0,0.033455038679081,0.202943562038965,0.0342958390082075,0.112678708961211,0.115268285868485,0.113525741603663,0.0041974306196568,0.133493354819648,0.00490958108053784,0.0797911413747913,0.320047278079642,0.125795747186637,0.623994480435008,0.00320359852085338,0,0.0599700896777572,0.0583115506450128,0,0.737415493014862,0.737415493014862,0.239507237405344,0,0.126119727187502,0.10423130005164,0,0.239507237405344,0.026464728186918,0,0,0.126119727187502,0.235311819450465,0.10423130005164,0.13188847874658,0,0.0348973904257878
"NB444",0.0813154356287226,0.297295010846392,0.836262910550945,0.422210125005487,0.0669761514961742,0.0958788201761895,0.29806122980518,0.310649968254259,0.0141078085117519,0.0788936757550401,0,0.0413753000937851,0.0721498263691707,0,0.0240091677982244,0,0.0934473566882996,0.0672294598029034,0.056760328001807,0.0352894236566463,0.105671752775047,0.00042786083353292,0.119921712939355,0,0,0.029999256751758,0,0.227262461199387,0.278310911194478,0.182435377254001,0.011242653388107,0.0427487091158278,0.0558368573603805,0.0203077273530612,0,0.0375743479107878,0,0,0,0.0953273184306055,0.0489631227618645,0,0,0.0415464638538562,0,0.0395699386243755,0.0399261023192955,0.0621327099507272,0,0,0.269934776835255,0.120580033465025,0.13676149355399,0.0371496881177895,0.200917382512023,0.278169560708313,0.00109145509533686,0.0878628737724166,0.122653523655102,0.243333155787313,0.0563436026609606,0,0.0134836599659357,0.0431570559840301,0.00174420848928247,0.0441202998177632,0.109556006764191,0.0552928459551222,0,0.078842441505747,0.119755232426729,0.0719206254766543,0.169073167461763,0.149514679387938,0.0248387418089811,0.0350805704639672,0,0,0,0.064896021011448,0.00747308516794286,0.0658440958624732,0,0.393772788046142,0.842797589443572,0.692404520839741,0.0610165019223512,0.611433380457009,0.188812651397713,0.110722859801952,0.0753701656724111,0.296058723435727,0.0353598408385359,0.0788550654318473,0.112138634589665,0.0600473541278141,0.0207618659124032,0,0,0.0205743254437208,0.217758999186763,0.0773648497696429,0.42506958413647,0.0333647880599297,0.106444619197105,0.0485316953855939,0.0079495035099435,0.019045557979009,0.797525342684504,0.797525342684504,0.292648899838452,0.183429099336487,0.145806402981969,0,0.0278970282276874,0.292648899838452,0,0.183429099336487,0,0.145806402981969,0.228079740517206,0,0,0.0278970282276874,0
"NB445",0,0.285249791669559,0.764508880801849,0.517480374257654,0,0,0,0.137166687814929,0.0225324986987673,0.182364386184605,0.00180242154194112,0.071934556845813,0.0813835491290783,0,0,0.0110839940101605,0.103101518214118,0,0.317276989011346,0.57073410223831,0.209529355344694,0.00629210279123344,0.174592609797968,0,0,0,0.071404977771616,0.137534196158815,0,0,0.0136727346808778,0.308956310857826,0.00503103603756653,0.0588130702570256,0.045869921632242,0.0555641854015119,0.00198980806704134,0,0,0.0471614166424289,0.115702771877047,0.0483311526656106,0.0931174832459015,0.163550977672964,0.0134357891375768,0,0,0.120632005265157,0.62222782863863,0.235491119198151,0.0683696998865503,0,0,0,0,0.0710861585356385,0,0,0.218713119612067,0.260880022405328,0.248707178497106,0,0,0,0,0,0,0,0,0.0329128123224452,0.148790501887157,0.0135109591514057,0.0438985631791163,0.128808879057716,0.0566788758876028,0.194890408750089,0.122167327421972,0.0161982567940759,0.538797713991891,0.312634337821498,0.0413123322804002,0.0779871024221362,0.0456897427631423,0.471369190253202,0.972377373681367,0.954555983648608,0.213579863650654,0.484329420986827,0.269702980001805,0.00910418152362515,0.0146810448234574,0.229925262876563,0.0484232696712488,0.0955971202842305,0.121511962378251,0.115726864769775,0.0427082836065735,0.135418849598701,0.145238842706054,0.135694048646836,0.288451346689869,0.081058426852724,0.616324170539501,0.0304413028880523,0.344176142706388,0.0749813307398334,0.100153681768336,0,0.68778436796181,0.68778436796181,0.206709888569325,0,0.124413809204313,0.169122957234784,0.0998027472159489,0.206709888569325,0,0,0,0.124413809204313,0.261001654228484,0.169122957234784,0.143092674803406,0.0998027472159489,0
"NB446",0,0.297493555546282,0.792538754709319,0.524128948050669,0,0.0629363102354936,0.116715602594223,0.281753823575786,0.0437330394043283,0.148837307461852,0,0.0969976541149594,0.0591887417516136,0,0.00144738859950822,0,0.101966912978664,0.185020755369447,0.292335056100207,0.282734550031968,0.123573968929672,0.034226635149791,0.110500317929186,0,0.00354715184670589,0,0.0640799670544317,0.254395534357034,0.068574334996122,0.0571926921427882,0.0515947106801389,0.129635108503745,0.0787023881960781,0.0514259368732163,0,0.051797775896657,0,0,0,0.0926746738174272,0.0399680551734276,0,0,0,0,0.0362034278346084,0.0910943525692095,0.0666443716852186,0,0,0,0.18872106827057,0.1831145832041,0.0781761030904636,0.24538104078954,0.247982701372534,0.0154429154399401,0.124981402603675,0.197038035449808,0.216022014301135,0.198757626963169,0,0,0.0151930251734054,0,0.030769998376866,0.0625506003261396,0.121326786197249,0,0.0559796469693148,0.19589363052874,0.108350050786711,0.155864760434765,0.140373583806891,0.0511648962084634,0.0228299864110886,0.0464135003323556,0.0708326144547148,0.1021090434413,0.0726931710211126,0.0273417587247535,0.0399772441673734,0.0467621176508669,0.405086680807034,0.790629380484631,0.744385093472035,0.0806145014131148,0.655255365985072,0.263544515210842,0.162897909119792,0.0730595073898111,0.299789333806677,0.0336911551268065,0.0560202883232496,0.0731327471950066,0.0653027231148825,0.0123967265493166,0.0289638829998348,0,0.00709812727994072,0.174423014471425,0.0663405782131507,0.519387208481764,0.00717576648468862,0.121900169990406,0.0395614926441947,0.0192673582736158,0.141196713769342,0.498246619994682,0.498246619994682,0.218994891442574,0,0,0.156638512598225,0.124785243532693,0.218994891442574,0,0,0,0,0.319619860735532,0.156638512598225,0.203918153637751,0.124785243532693,0.0513228179743643
"NB447",0,0.506850827441175,0.826908836093279,0.325014161032117,0,0.018431816580229,0.00067735576896556,0.0981082149522897,0.0398655474282732,0.202682249466486,0,0.0980328848323201,0.0749861404206417,0,0.0196421097050751,0,0.107858787780095,0.352570247815683,0.324102125372144,0.48326771246582,0.447654798242251,0.0724570052433797,0.224956372476062,0.0139217648892591,0.100891273127449,0,0.0655910905920145,0.270562900069238,0,0,0.0562488005537194,0.395942321592589,0.0150185859492809,0.055730548148592,0.0321332215935605,0.0616125271818256,0,0,0,0.0760024154811563,0.107902353056046,0.0341729450552083,0.0737364767965219,0.108180892075862,0.00954292010386545,0,0.0168441143133261,0.0919970070178498,0.306812441759863,0.0721998907792713,0.137395473478908,0,0,0,0,0.0151510490635042,0.114419164875707,0.0496013977102422,0.1738688314427,0.10780790993196,0.184395541347791,0,0,0,0,0.0652920267288071,0.112116078920283,0,0,0.0335295444839067,0.227448685653999,0.00794094356167589,0.0813988061883385,0.0904027168183782,0.0515690391230083,0.142677235160046,0.202446370645123,0.105527672541933,0.675897874627856,0.483202743050273,0.0898785103114915,0.0602954903016919,0.0403964989790426,0.437825698279661,0.811083141456078,0.881135374861579,0.211031927182184,0.351932576267226,0.426929777529316,0,0.0552022506621937,0.253369583202126,0.0016746331548555,0.0602375401973176,0.0742580850966894,0.092137228208919,0.00691661252234682,0.104950163322611,0.0613371887794373,0.0119301773915354,0.201101738840246,0.0707909580162887,0.586911131872866,0.0796274437456286,0.354672451611395,0.0971663864604107,0.166362574486983,0.860288843420975,0,0,0.249474835040937,0.0994012737372977,0,0,0,0.249474835040937,0,0.0994012737372977,0,0,0.200955299626987,0,0.0403098828417274,0,0.156780351795938
"NB448",0.00590357393955285,0.235899797914424,0.50244287056504,0.524479169558098,0,0.032206452084707,0.0319698065977539,0.216263336469322,0.0137027895568938,0.139511087403943,0.0483097353111951,0.100497605372276,0.0930939951253574,0,0.00527836067095675,0,0.0832233963420269,0.118528074160028,0.144646117876158,0.165009722881884,0.092369832273386,0.0472632664345796,0.138992552544189,0,0,0.0443351533781045,0,0.109051939786448,0.225325777041415,0.0444420144090619,0.0215479346463221,0.0508671270062133,0.0518956366138555,0.0393820464561948,0,0.0488730944969528,0,0,0,0.100826102566014,0.0662917418898831,0,0.023321955828384,0.00901749188763425,0.00405086252764825,0.00561012900734649,0.0733215334609715,0.101959505736817,0,0,0.00827968705981285,0.410998189635583,0.274667800781884,0.0763859651299589,0.208214164700837,0.424068441152079,0,0.0867301597167129,0.111493450345168,0.370610210989226,0,0.0972196018336853,0,0.0865589397993767,0.0538730370206149,0.15260256700527,0.232530575787628,0.0957949851292119,0.00381506892421698,0.173937838049772,0.154715440197462,0,0.0647978275970513,0.0905995486353521,0.0255697456668157,0.0682276752345439,0.0153560041713022,0.0229135648127507,0,0.204417129237344,0.0280651597405615,0.0275992273830904,0.0520698906119613,0.412751438393969,0.774910462978266,0.78318256147898,0.172035994514709,0.591121736413486,0.275474774364636,0.108824442000893,0.0520485331431836,0.243713681658733,0,0.0238908904553896,0.0596106894284771,0.0905315482693537,0.00238976068677512,0.0263472671955558,0.00673897674447246,0.0116858705794979,0.115873273304866,0.118511584043834,0.581418487324558,0.00832157504876486,0.0707613474810597,0.0524750658319678,0.0270632972321744,0.511162269426572,0.0130523580381309,0.0130523580381309,0.216180434107061,0.101240943467386,0.0344841218362412,0.348409474685978,0.0400840166386187,0.216180434107061,0,0.101240943467386,0,0.0344841218362412,0.259778728361695,0.348409474685978,0.0296418993177524,0.0400840166386187,0.00117700093561685
"NB449",0.0390935634600785,0.351332706735168,0,0.558602260391823,0.163592934042985,0.00461302797514797,0.00312947942169532,0.125596582250977,0.0085297241869857,0.1446738704026,0.0822590311945798,0.0743920016743422,0.112015152504589,0,0,0,0.124666814167888,0.105197747808434,0.0431536183056936,0.201233086052678,0.442981880115397,0.00975141021864869,0.150125025822461,0,0,0.00380163946399467,0.028787454715445,0.588771194972404,0.366931968667518,0.649715542683129,0.032617205435709,0.0780616741115719,0.0271500802530286,0.0104368572859519,0.0535319478601217,0.0406354051621678,0,0,0,0.0607875041163296,0.10959358983176,0.0400240726351546,0.0368493307171019,0.078680617739991,0.0321130256741957,0,0,0.109478852065807,0.631479612072637,0.290931463452968,0.441397739608177,0.709068536547032,0.0199915544575319,0.0147891530223929,0,0.273187966254717,0,0,0.17778497950408,0.0156961266902427,0.213602984897265,0,0,0,0,0.117426779784343,0.139408427835865,0,0,0.0530520787419944,0.126864778219761,0,0.0636837268764489,0.135446497286064,0.0359912253307157,0.561992258752186,0.124598782562085,0,0.164979906337074,0.072106300241868,0.0161286586335189,0.0802994603379605,0.0398612277787531,0.390315753583137,0.96210168560061,0.891135257231724,0.296855073588512,0,0.384964760965708,0,0.0520453892942967,0.185704759194109,0.0304321053963938,0.132687819451017,0.114455745495105,0.12477601130774,0.00045743090519921,0.135861546698402,0.0127165260603352,0.016973410232036,0.164463053710303,0.219120128010136,0.687351121450337,0.00251697717488624,0,0.0599347325785518,0.0677883516415673,0.0359818790005258,0.702415721749102,0.702415721749102,0.280513148380136,0.165488061237474,0.20118536280199,0,0,0.280513148380136,0,0.165488061237474,0,0.20118536280199,0.185600701546009,0,0.0521527982448218,0,0
"NB454",0,0.808498177529066,0.681894303341483,0.511285657983826,0,0.0317915873492842,0.00185209395168584,0.109552012141002,0.0942260587793494,0.186637290140485,0.0218597570061811,0.132101957368414,0.0781107023381227,0,0.0131717803152514,0.113518482520386,0.12038184682216,0.306120786935454,0.0955939511716423,0.142834511351304,0.347150510413683,0.0162721704298864,0.225882969875877,0,0.0247268621250811,0.146072038691304,0.0717855844497696,0.543321805955815,0.717407636405109,0.4564045544852,0.0722249127780306,0.300399551437839,0.122746817262007,0.0580807319021404,0,0.0556875523945114,0,0,0,0.0761854731541873,0.0932839022860017,0.0181542141162805,0.0602669816844861,0.0799232791159031,0,0,0,0.0828192977138733,0.0560059067794493,0,0.0184642802955087,0,0,0,0.0908291955707157,0.0100237675624034,0,0.110254147716825,0.208895458156708,0.263357331760098,0.169753241025721,0,0,0.293378834533436,0,0.0652995830568149,0.0488710881664893,0.0726391803134843,0,0.0668762045495286,0.155876232696122,0.0128990680549433,0.0580597180392795,0.0987600556077386,0.0504925440213537,0.00475149276465634,0.0734077150298092,0,0,0,0,0.0486720999304121,0.00420992149315658,0.442672392904455,0.843966225263459,0.862616868056616,0.105716085230243,0.371368262002329,0.253052407353613,0.0412253723544034,0.076338662418388,0.349580065015831,0.03602878078147,0.0588718709936731,0.0489983097704945,0.0654448029266726,0.11650604250178,0.0919562588644282,0.0676203520652096,0.0466989832730599,0.331454723963062,0.0538743902253022,0.526786419562208,0.045733139898127,0.211198694064942,0.0652232098872806,0.0482333699034968,0.48172306644298,0,0,0.254096073316441,0.165290495134344,0,0.169693732943643,0,0.254096073316441,0,0.165290495134344,0,0,0.264180860240579,0.169693732943643,0.0796574925615539,0,0.0451199207294248
